"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.339218702E1,1.628057212E-1,-3.842693865E-1,1.034295177E1,1.035136803E1
7.339470864E1,1.580173075E-1,-3.794809580E-1,1.038604736E1,1.039417890E1
7.339723098E1,1.628057212E-1,-3.555389643E-1,1.034295177E1,1.035034130E1
7.339975411E1,1.628057212E-1,-3.459621370E-1,1.025675964E1,1.026388396E1
7.340227807E1,1.675941199E-1,-3.411737382E-1,1.017056847E1,1.017766919E1
7.340480286E1,1.628057212E-1,-3.268085420E-1,1.010353088E1,1.011012591E1
7.340732843E1,1.628057212E-1,-3.220201433E-1,1.007958889E1,1.008604555E1
7.340985473E1,1.532289088E-1,-3.268085420E-1,1.010831928E1,1.011476157E1
7.341238166E1,1.532289088E-1,-3.363853395E-1,1.017056847E1,1.017728339E1
7.341490911E1,1.628057212E-1,-3.507505357E-1,1.023760605E1,1.024490650E1
7.341743697E1,1.580173075E-1,-3.603273630E-1,1.029027843E1,1.029779761E1
7.341996510E1,1.628057212E-1,-3.603273630E-1,1.029506683E1,1.030265707E1
7.342249333E1,1.675941199E-1,-3.555389643E-1,1.026154804E1,1.026907318E1
7.342502119E1,1.675941199E-1,-3.459621370E-1,1.021845245E1,1.022568082E1
7.342754593E1,1.580173075E-1,-3.411737382E-1,1.016099167E1,1.016794575E1
7.343007062E1,1.580173075E-1,-3.411737382E-1,1.009395409E1,1.010095432E1
7.343259260E1,1.723825186E-1,-3.363853395E-1,1.005564690E1,1.006274840E1
7.343511479E1,1.723825186E-1,-3.315969408E-1,1.003170490E1,1.003866403E1
7.343763729E1,1.675941199E-1,-3.507505357E-1,1.001255131E1,1.002009468E1
7.344016015E1,1.675941199E-1,-3.555389643E-1,1.001733971E1,1.002504816E1
7.344268343E1,1.628057212E-1,-3.507505357E-1,1.002691650E1,1.003437025E1
7.344520718E1,1.723825186E-1,-3.507505357E-1,1.001733971E1,1.002496067E1
7.344773140E1,1.771709323E-1,-3.411737382E-1,9.998186111E0,1.000557418E1
7.345025609E1,1.723825186E-1,-3.411737382E-1,9.974244118E0,9.981566058E0
7.345278124E1,1.628057212E-1,-3.459621370E-1,9.935936928E0,9.943291112E0
7.345530682E1,1.628057212E-1,-3.411737382E-1,9.897629738E0,9.904846271E0
7.345783276E1,1.628057212E-1,-3.315969408E-1,9.864110947E0,9.871025631E0
7.346035900E1,1.675941199E-1,-3.315969408E-1,9.844957352E0,9.851965772E0
7.346288552E1,1.675941199E-1,-3.315969408E-1,9.830592155E0,9.837610810E0
7.346541218E1,1.628057212E-1,-3.363853395E-1,9.849745750E0,9.856832765E0
7.346793895E1,1.675941199E-1,-3.507505357E-1,9.873687744E0,9.881337126E0
7.347047114E1,1.580173075E-1,-3.555389643E-1,9.892841339E0,9.900489240E0
7.347299109E1,1.580173075E-1,-3.459621370E-1,9.911994934E0,9.919289432E0
7.347551119E1,1.628057212E-1,-3.507505357E-1,9.931148529E0,9.938674094E0
7.347803166E1,1.628057212E-1,-3.459621370E-1,9.931148529E0,9.938506256E0
7.348055265E1,1.675941199E-1,-3.363853395E-1,9.931148529E0,9.938257090E0
7.348307426E1,1.675941199E-1,-3.411737382E-1,9.955090523E0,9.962344836E0
7.348559661E1,1.675941199E-1,-3.363853395E-1,9.993397713E0,1.000046203E1
7.348811973E1,1.723825186E-1,-3.315969408E-1,1.004128170E1,1.004823420E1
7.349064369E1,1.675941199E-1,-3.315969408E-1,1.008437729E1,1.009121943E1
7.349316848E1,1.723825186E-1,-3.268085420E-1,1.011789608E1,1.012464027E1
7.349569406E1,1.675941199E-1,-3.220201433E-1,1.013226128E1,1.013876242E1
7.349822036E1,1.628057212E-1,-3.172317147E-1,1.013226128E1,1.013853344E1
7.350074729E1,1.628057212E-1,-3.124433160E-1,1.014662647E1,1.015274127E1
7.350327473E1,1.628057212E-1,-3.172317147E-1,1.017056847E1,1.017681702E1
7.350580260E1,1.532289088E-1,-3.220201433E-1,1.019451046E1,1.020074603E1
7.350833072E1,1.580173075E-1,-3.220201433E-1,1.021845245E1,1.022474630E1
7.351085895E1,1.580173075E-1,-3.220201433E-1,1.022324085E1,1.022953176E1
7.351338682E1,1.388636976E-1,-3.220201433E-1,1.023281765E1,1.023882499E1
7.351591150E1,1.388636976E-1,-3.363853395E-1,1.021366405E1,1.022014538E1
7.351843348E1,1.580173075E-1,-3.555389643E-1,1.018493366E1,1.019236239E1
7.352095567E1,1.771709323E-1,-3.746925592E-1,1.018014526E1,1.018857898E1
7.352347817E1,1.771709323E-1,-3.651157618E-1,1.017056847E1,1.017866209E1
7.352600104E1,1.628057212E-1,-3.268085420E-1,1.015141487E1,1.015797881E1
7.352852432E1,1.628057212E-1,-3.124433160E-1,1.010353088E1,1.010967175E1
7.353104807E1,1.628057212E-1,-3.124433160E-1,1.004607010E1,1.005224607E1
7.353357229E1,1.723825186E-1,-2.980781198E-1,9.988609314E0,9.994542627E0
7.353609697E1,1.675941199E-1,-3.028665185E-1,9.931148529E0,9.937179027E0
7.353862213E1,1.580173075E-1,-3.124433160E-1,9.864110947E0,9.870322946E0
7.354114770E1,1.675941199E-1,-3.172317147E-1,9.811438560E0,9.817996251E0
7.354367364E1,1.628057212E-1,-3.268085420E-1,9.758766174E0,9.765594031E0
7.354619989E1,1.628057212E-1,-3.268085420E-1,9.715670586E0,9.722528707E0
7.354872640E1,1.723825186E-1,-3.220201433E-1,9.658209801E0,9.665114032E0
7.355125307E1,1.723825186E-1,-3.220201433E-1,9.576807022E0,9.583769897E0
7.355377984E1,1.723825186E-1,-3.268085420E-1,9.509769440E0,9.516944591E0
7.355631203E1,1.771709323E-1,-3.172317147E-1,9.433155060E0,9.440150416E0
7.355883197E1,1.771709323E-1,-3.172317147E-1,9.361329079E0,9.368378068E0
7.356135208E1,1.723825186E-1,-3.172317147E-1,9.318233490E0,9.325225309E0
7.356387255E1,1.723825186E-1,-3.028665185E-1,9.275136948E0,9.281681381E0
7.356639354E1,1.819593310E-1,-2.980781198E-1,9.232041359E0,9.238644241E0
7.356891515E1,1.867477298E-1,-2.932897210E-1,9.222464561E0,9.229016533E0
7.357143749E1,1.771709323E-1,-3.124433160E-1,9.222464561E0,9.229456265E0
7.357396062E1,1.723825186E-1,-3.507505357E-1,9.222464561E0,9.230741804E0
7.357648458E1,1.819593310E-1,-3.651157618E-1,9.212887764E0,9.221915184E0
7.357900937E1,1.771709323E-1,-3.459621370E-1,9.217676163E0,9.225867611E0
7.358153494E1,1.628057212E-1,-3.363853395E-1,9.275136948E0,9.282662667E0
7.358406124E1,1.580173075E-1,-3.268085420E-1,9.351752281E0,9.358795009E0
7.358658817E1,1.675941199E-1,-3.172317147E-1,9.447520256E0,9.454330370E0
7.358911562E1,1.675941199E-1,-3.268085420E-1,9.538499832E0,9.545568116E0
7.359164348E1,1.675941199E-1,-3.268085420E-1,9.605537415E0,9.612556405E0
7.359417161E1,1.628057212E-1,-3.220201433E-1,9.672574997E0,9.679303164E0
7.359669984E1,1.580173075E-1,-3.076549172E-1,9.739612579E0,9.745751598E0
7.359922770E1,1.628057212E-1,-3.028665185E-1,9.811438560E0,9.817462017E0
7.360175244E1,1.675941199E-1,-3.076549172E-1,9.883264542E0,9.889472045E0
7.360427713E1,1.675941199E-1,-3.124433160E-1,9.935936928E0,9.942260872E0
7.360679911E1,1.675941199E-1,-3.076549172E-1,9.974244118E0,9.980395035E0
7.360932130E1,1.675941199E-1,-2.932897210E-1,1.002212811E1,1.002781922E1
7.361184380E1,1.771709323E-1,-2.980781198E-1,1.007958889E1,1.008555166E1
7.361436666E1,1.771709323E-1,-3.124433160E-1,1.011789608E1,1.012426943E1
7.361688994E1,1.723825186E-1,-3.124433160E-1,1.014662647E1,1.015289936E1
7.361941369E1,1.723825186E-1,-3.172317147E-1,1.015141487E1,1.015783321E1
7.362193791E1,1.675941199E-1,-3.124433160E-1,1.013226128E1,1.013846276E1
7.362446260E1,1.723825186E-1,-3.172317147E-1,1.009395409E1,1.010040894E1
7.362698776E1,1.771709323E-1,-3.220201433E-1,1.004128170E1,1.004800601E1
7.362951333E1,1.771709323E-1,-3.220201433E-1,1.000297451E1,1.000972455E1
7.363203926E1,1.771709323E-1,-3.268085420E-1,9.955090523E0,9.962028944E0
7.363456552E1,1.723825186E-1,-3.172317147E-1,9.916783333E0,9.923353433E0
7.363709202E1,1.628057212E-1,-2.980781198E-1,9.888052940E0,9.893884334E0
7.363961869E1,1.580173075E-1,-2.885012925E-1,9.864110947E0,9.869594076E0
7.364214546E1,1.675941199E-1,-3.220201433E-1,9.825803757E0,9.832507525E0
7.364467765E1,1.723825186E-1,-3.459621370E-1,9.792284966E0,9.799910733E0
7.364719760E1,1.723825186E-1,-3.268085420E-1,9.777919769E0,9.784898291E0
7.364971770E1,1.723825186E-1,-3.028665185E-1,9.749189377E0,9.755415797E0
7.365223817E1,1.580173075E-1,-2.932897210E-1,9.701305389E0,9.707023982E0
7.365475916E1,1.484405100E-1,-3.076549172E-1,9.672574997E0,9.678604920E0
7.365728078E1,1.675941199E-1,-3.220201433E-1,9.643844604E0,9.650674770E0
7.365980312E1,1.819593310E-1,-3.315969408E-1,9.634267807E0,9.641689785E0
7.366232624E1,1.771709323E-1,-3.268085420E-1,9.648633003E0,9.655791640E0
7.366485020E1,1.580173075E-1,-3.076549172E-1,9.662998199E0,9.669185861E0
7.366737499E1,1.628057212E-1,-3.028665185E-1,9.677363396E0,9.683470252E0
7.366990057E1,1.915361285E-1,-3.124433160E-1,9.706093788E0,9.713010014E0
7.367242687E1,1.819593310E-1,-3.363853395E-1,9.758766174E0,9.766257294E0
7.367495380E1,1.580173075E-1,-3.411737382E-1,9.801861763E0,9.809070446E0
7.367748124E1,1.436520964E-1,-3.172317147E-1,9.830592155E0,9.836758308E0
7.368000911E1,1.628057212E-1,-3.076549172E-1,9.830592155E0,9.836752481E0
7.368253723E1,1.867477298E-1,-3.172317147E-1,9.830592155E0,9.837482036E0
7.368506546E1,1.771709323E-1,-3.124433160E-1,9.849745750E0,9.856292493E0
7.368759333E1,1.628057212E-1,-3.076549172E-1,9.888052940E0,9.894177490E0
7.369011807E1,1.723825186E-1,-3.172317147E-1,9.911994934E0,9.918568206E0
7.369264276E1,1.723825186E-1,-3.028665185E-1,9.950302124E0,9.956402775E0
7.369516473E1,1.675941199E-1,-2.932897210E-1,9.979032516E0,9.984748200E0
7.369768692E1,1.771709323E-1,-3.076549172E-1,9.983820915E0,9.990131188E0
7.370020942E1,1.819593310E-1,-3.124433160E-1,9.993397713E0,9.999936393E0
7.370273229E1,1.771709323E-1,-3.172317147E-1,9.979032516E0,9.985645471E0
7.370525557E1,1.771709323E-1,-3.124433160E-1,9.969455719E0,9.975923902E0
7.370777932E1,1.819593310E-1,-3.124433160E-1,9.940725327E0,9.947298630E0
7.371030354E1,1.915361285E-1,-3.172317147E-1,9.902418137E0,9.909349474E0
7.371282822E1,1.867477298E-1,-3.172317147E-1,9.868899345E0,9.875762500E0
7.371535338E1,1.675941199E-1,-3.076549172E-1,9.835380554E0,9.841618260E0
7.371787895E1,1.628057212E-1,-3.076549172E-1,9.816226959E0,9.822396294E0
7.372040489E1,1.819593310E-1,-3.315969408E-1,9.801861763E0,9.809156934E0
7.372293114E1,1.819593310E-1,-3.363853395E-1,9.797073364E0,9.804535216E0
7.372545765E1,1.771709323E-1,-3.220201433E-1,9.782708168E0,9.789610085E0
7.372798432E1,1.723825186E-1,-3.124433160E-1,9.763554573E0,9.770073411E0
7.373051109E1,1.723825186E-1,-3.076549172E-1,9.758766174E0,9.765136175E0
7.373304328E1,1.628057212E-1,-3.076549172E-1,9.753977776E0,9.760186458E0
7.373556322E1,1.628057212E-1,-3.172317147E-1,9.749189377E0,9.755707825E0
7.373808333E1,1.675941199E-1,-3.268085420E-1,9.763554573E0,9.770460046E0
7.374060380E1,1.675941199E-1,-3.268085420E-1,9.768342972E0,9.775245062E0
7.374312479E1,1.628057212E-1,-3.220201433E-1,9.768342972E0,9.775005222E0
7.374564640E1,1.580173075E-1,-3.268085420E-1,9.782708168E0,9.789440862E0
7.374816874E1,1.723825186E-1,-3.172317147E-1,9.806650162E0,9.813293998E0
7.375069187E1,1.819593310E-1,-3.124433160E-1,9.825803757E0,9.832453890E0
7.375321583E1,1.771709323E-1,-3.172317147E-1,9.854534149E0,9.861230592E0
7.375574062E1,1.675941199E-1,-3.172317147E-1,9.873687744E0,9.880204118E0
7.375826619E1,1.675941199E-1,-3.172317147E-1,9.878476143E0,9.884989360E0
7.376079249E1,1.723825186E-1,-3.124433160E-1,9.873687744E0,9.880133917E0
7.376331942E1,1.723825186E-1,-3.172317147E-1,9.888052940E0,9.894642118E0
7.376584687E1,1.771709323E-1,-3.076549172E-1,9.883264542E0,9.889638977E0
7.376837473E1,1.963245422E-1,-2.980781198E-1,9.888052940E0,9.894492652E0
7.377090286E1,1.963245422E-1,-3.076549172E-1,9.907206535E0,9.913926377E0
7.377343109E1,1.771709323E-1,-3.124433160E-1,9.902418137E0,9.908930079E0
7.377595895E1,1.771709323E-1,-3.028665185E-1,9.897629738E0,9.903847338E0
7.377848364E1,1.819593310E-1,-3.124433160E-1,9.921571732E0,9.928157717E0
7.378100562E1,1.867477298E-1,-3.220201433E-1,9.931148529E0,9.938122700E0
7.378352781E1,1.819593310E-1,-3.220201433E-1,9.916783333E0,9.923678645E0
7.378605031E1,1.723825186E-1,-3.124433160E-1,9.888052940E0,9.894489755E0
7.378857317E1,1.819593310E-1,-3.076549172E-1,9.868899345E0,9.875370121E0
7.379109645E1,1.819593310E-1,-3.028665185E-1,9.854534149E0,9.860866119E0
7.379362020E1,1.771709323E-1,-3.076549172E-1,9.830592155E0,9.837000722E0
7.379614442E1,1.771709323E-1,-3.220201433E-1,9.816226959E0,9.823105325E0
7.379866911E1,1.723825186E-1,-3.220201433E-1,9.806650162E0,9.813449959E0
7.380119426E1,1.723825186E-1,-3.172317147E-1,9.792284966E0,9.798938541E0
7.380371984E1,1.675941199E-1,-3.124433160E-1,9.777919769E0,9.784345846E0
7.380624578E1,1.675941199E-1,-3.124433160E-1,9.768342972E0,9.774775344E0
7.380877203E1,1.675941199E-1,-3.124433160E-1,9.768342972E0,9.774775344E0
7.381129854E1,1.723825186E-1,-3.124433160E-1,9.773131371E0,9.779643825E0
7.381382520E1,1.723825186E-1,-3.172317147E-1,9.782708168E0,9.789368253E0
7.381635197E1,1.628057212E-1,-3.124433160E-1,9.787496567E0,9.793835590E0
7.381888416E1,1.580173075E-1,-3.028665185E-1,9.792284966E0,9.798241804E0
7.382140411E1,1.580173075E-1,-3.076549172E-1,9.797073364E0,9.803176400E0
7.382392421E1,1.628057212E-1,-3.076549172E-1,9.806650162E0,9.812825518E0
7.382644468E1,1.675941199E-1,-3.076549172E-1,9.821015358E0,9.827262182E0
7.382896567E1,1.628057212E-1,-3.076549172E-1,9.835380554E0,9.841537883E0
7.383148729E1,1.675941199E-1,-3.028665185E-1,9.849745750E0,9.855826057E0
7.383400963E1,1.723825186E-1,-3.124433160E-1,9.868899345E0,9.875348644E0
7.383653276E1,1.675941199E-1,-3.172317147E-1,9.878476143E0,9.884989360E0
7.383905671E1,1.675941199E-1,-3.124433160E-1,9.878476143E0,9.884836848E0
7.384158151E1,1.723825186E-1,-3.220201433E-1,9.888052940E0,9.894796797E0
7.384410708E1,1.771709323E-1,-3.172317147E-1,9.888052940E0,9.894726699E0
7.384663338E1,1.867477298E-1,-3.076549172E-1,9.883264542E0,9.889815178E0
7.384916031E1,1.915361285E-1,-3.028665185E-1,9.883264542E0,9.889758956E0
7.385168776E1,1.867477298E-1,-3.076549172E-1,9.883264542E0,9.889815178E0
7.385421562E1,1.819593310E-1,-3.028665185E-1,9.868899345E0,9.875222105E0
7.385674374E1,1.819593310E-1,-3.076549172E-1,9.844957352E0,9.851443854E0
7.385927197E1,1.819593310E-1,-3.076549172E-1,9.849745750E0,9.856229101E0
7.386179984E1,1.771709323E-1,-3.076549172E-1,9.854534149E0,9.860927156E0
7.386432458E1,1.628057212E-1,-3.124433160E-1,9.849745750E0,9.856044738E0
7.386684926E1,1.675941199E-1,-3.076549172E-1,9.840168953E0,9.846403626E0
7.386937124E1,1.628057212E-1,-3.076549172E-1,9.830592155E0,9.836752481E0
7.387189343E1,1.675941199E-1,-3.124433160E-1,9.840168953E0,9.846554404E0
7.387441593E1,1.723825186E-1,-3.028665185E-1,9.830592155E0,9.836767050E0
7.387693880E1,1.628057212E-1,-3.028665185E-1,9.816226959E0,9.822247479E0
7.387946208E1,1.675941199E-1,-3.076549172E-1,9.811438560E0,9.817691478E0
7.388198583E1,1.675941199E-1,-3.124433160E-1,9.801861763E0,9.808272153E0
7.388451005E1,1.628057212E-1,-3.124433160E-1,9.801861763E0,9.808191502E0
7.388703473E1,1.628057212E-1,-3.124433160E-1,9.811438560E0,9.817762126E0
7.388955989E1,1.675941199E-1,-3.220201433E-1,9.830592155E0,9.837292661E0
7.389208546E1,1.771709323E-1,-3.220201433E-1,9.835380554E0,9.842245534E0
7.389461140E1,1.675941199E-1,-3.268085420E-1,9.830592155E0,9.837450571E0
7.389713765E1,1.628057212E-1,-3.268085420E-1,9.830592155E0,9.837370159E0
7.389966416E1,1.723825186E-1,-3.315969408E-1,9.825803757E0,9.832908610E0
7.390219083E1,1.819593310E-1,-3.268085420E-1,9.825803757E0,9.832920852E0
7.390471760E1,1.819593310E-1,-3.124433160E-1,9.840168953E0,9.846809384E0
7.390724979E1,1.723825186E-1,-3.220201433E-1,9.840168953E0,9.846945604E0
7.390976973E1,1.628057212E-1,-3.124433160E-1,9.840168953E0,9.846474067E0
7.391228984E1,1.675941199E-1,-2.980781198E-1,9.849745750E0,9.855680073E0
7.391481031E1,1.723825186E-1,-3.076549172E-1,9.849745750E0,9.856056951E0
7.391733130E1,1.723825186E-1,-3.172317147E-1,9.854534149E0,9.861145724E0
7.391985291E1,1.723825186E-1,-3.268085420E-1,9.868899345E0,9.875813579E0
7.392237526E1,1.628057212E-1,-3.172317147E-1,9.864110947E0,9.870553502E0
7.392489838E1,1.723825186E-1,-3.076549172E-1,9.854534149E0,9.860842285E0
7.392742234E1,1.723825186E-1,-3.028665185E-1,9.868899345E0,9.875050286E0
7.392994713E1,1.628057212E-1,-3.076549172E-1,9.854534149E0,9.860679518E0
7.393247270E1,1.580173075E-1,-3.028665185E-1,9.844957352E0,9.850882339E0
7.393499901E1,1.580173075E-1,-3.028665185E-1,9.854534149E0,9.860453382E0
7.393752593E1,1.723825186E-1,-3.124433160E-1,9.849745750E0,9.856207582E0
7.394005338E1,1.867477298E-1,-3.076549172E-1,9.849745750E0,9.856318664E0
7.394258124E1,1.819593310E-1,-3.124433160E-1,9.854534149E0,9.861164907E0
7.394510937E1,1.723825186E-1,-3.172317147E-1,9.849745750E0,9.856360537E0
7.394763760E1,1.628057212E-1,-3.076549172E-1,9.844957352E0,9.851108694E0
7.395016541E1,1.771709323E-1,-3.124433160E-1,9.840168953E0,9.846722063E0
7.395269015E1,1.819593310E-1,-3.172317147E-1,9.844957352E0,9.851747582E0
7.395521218E1,1.723825186E-1,-3.220201433E-1,9.849745750E0,9.856515817E0
7.395773442E1,1.723825186E-1,-3.124433160E-1,9.840168953E0,9.846637070E0
7.396025692E1,1.675941199E-1,-3.124433160E-1,9.835380554E0,9.841769112E0
7.396277979E1,1.675941199E-1,-3.220201433E-1,9.844957352E0,9.851648086E0
7.396530307E1,1.628057212E-1,-3.268085420E-1,9.849745750E0,9.856510583E0
7.396782682E1,1.723825186E-1,-3.124433160E-1,9.840168953E0,9.846637070E0
7.397035104E1,1.915361285E-1,-3.124433160E-1,9.835380554E0,9.842205930E0
7.397287572E1,1.819593310E-1,-3.124433160E-1,9.835380554E0,9.842024216E0
7.397540088E1,1.580173075E-1,-3.028665185E-1,9.840168953E0,9.846096822E0
7.397792645E1,1.532289088E-1,-3.124433160E-1,9.830592155E0,9.836749567E0
7.398045239E1,1.675941199E-1,-3.076549172E-1,9.830592155E0,9.836832898E0
7.398297864E1,1.723825186E-1,-2.980781198E-1,9.840168953E0,9.846191717E0
7.398550515E1,1.675941199E-1,-3.076549172E-1,9.835380554E0,9.841618260E0
7.398803182E1,1.723825186E-1,-3.076549172E-1,9.830592155E0,9.836915645E0
7.399055859E1,1.723825186E-1,-3.076549172E-1,9.835380554E0,9.841700967E0
7.399309078E1,1.675941199E-1,-3.076549172E-1,9.840168953E0,9.846403626E0
7.399561062E1,1.675941199E-1,-3.076549172E-1,9.854534149E0,9.860759739E0
7.399813062E1,1.771709323E-1,-3.076549172E-1,9.859322548E0,9.865712452E0
7.400065098E1,1.771709323E-1,-3.028665185E-1,9.840168953E0,9.846422837E0
7.400317187E1,1.819593310E-1,-3.124433160E-1,9.835380554E0,9.842024216E0
7.400569338E1,1.771709323E-1,-3.172317147E-1,9.835380554E0,9.842090029E0
7.400821562E1,1.723825186E-1,-3.124433160E-1,9.825803757E0,9.832281323E0
7.401073869E1,1.675941199E-1,-3.124433160E-1,9.830592155E0,9.836983823E0
7.401326260E1,1.628057212E-1,-3.076549172E-1,9.844957352E0,9.851108694E0
7.401578734E1,1.675941199E-1,-3.028665185E-1,9.844957352E0,9.851040614E0
7.401831291E1,1.723825186E-1,-3.124433160E-1,9.844957352E0,9.851422324E0
7.402083921E1,1.675941199E-1,-3.220201433E-1,9.854534149E0,9.861218386E0
7.402336619E1,1.675941199E-1,-3.028665185E-1,9.859322548E0,9.865396952E0
7.402589369E1,1.675941199E-1,-2.932897210E-1,9.864110947E0,9.869893182E0
7.402842161E1,1.723825186E-1,-3.028665185E-1,9.864110947E0,9.870264871E0
7.403094979E1,1.723825186E-1,-3.124433160E-1,9.849745750E0,9.856207582E0
7.403347807E1,1.723825186E-1,-3.076549172E-1,9.844957352E0,9.851271620E0
7.403600630E1,1.723825186E-1,-3.124433160E-1,9.844957352E0,9.851422324E0
7.403853104E1,1.628057212E-1,-3.124433160E-1,9.825803757E0,9.832118083E0
7.404105307E1,1.628057212E-1,-3.028665185E-1,9.821015358E0,9.827032945E0
7.404357531E1,1.628057212E-1,-3.076549172E-1,9.840168953E0,9.846323287E0
7.404609781E1,1.675941199E-1,-3.172317147E-1,9.840168953E0,9.846707509E0
7.404862067E1,1.771709323E-1,-3.172317147E-1,9.844957352E0,9.851660305E0
7.405114395E1,1.771709323E-1,-3.124433160E-1,9.854534149E0,9.861077713E0
7.405366770E1,1.771709323E-1,-3.124433160E-1,9.840168953E0,9.846722063E0
7.405619192E1,1.771709323E-1,-3.124433160E-1,9.816226959E0,9.822796042E0
7.405871661E1,1.723825186E-1,-3.124433160E-1,9.811438560E0,9.817925605E0
7.406124176E1,1.675941199E-1,-3.076549172E-1,9.811438560E0,9.817691478E0
7.406376734E1,1.723825186E-1,-3.028665185E-1,9.806650162E0,9.812840122E0
7.406629328E1,1.723825186E-1,-2.980781198E-1,9.821015358E0,9.827049860E0
7.406881953E1,1.723825186E-1,-3.124433160E-1,9.849745750E0,9.856207582E0
7.407134604E1,1.723825186E-1,-3.172317147E-1,9.864110947E0,9.870716107E0
7.407387270E1,1.771709323E-1,-3.076549172E-1,9.868899345E0,9.875283053E0
7.407639947E1,1.723825186E-1,-3.028665185E-1,9.868899345E0,9.875050286E0
7.407893166E1,1.723825186E-1,-3.028665185E-1,9.864110947E0,9.870264871E0
7.408145150E1,1.723825186E-1,-3.076549172E-1,9.854534149E0,9.860842285E0
7.408397151E1,1.723825186E-1,-3.076549172E-1,9.840168953E0,9.846486292E0
7.408649187E1,1.771709323E-1,-3.172317147E-1,9.830592155E0,9.837304897E0
7.408901276E1,1.771709323E-1,-3.172317147E-1,9.825803757E0,9.832519767E0
7.409153426E1,1.723825186E-1,-3.220201433E-1,9.825803757E0,9.832590308E0
7.409405650E1,1.628057212E-1,-3.315969408E-1,9.830592155E0,9.837530399E0
7.409657958E1,1.675941199E-1,-3.220201433E-1,9.844957352E0,9.851648086E0
7.409910348E1,1.771709323E-1,-3.220201433E-1,9.859322548E0,9.866170869E0
7.410162822E1,1.819593310E-1,-3.220201433E-1,9.854534149E0,9.861472987E0
7.410415380E1,1.771709323E-1,-3.172317147E-1,9.849745750E0,9.856445447E0
7.410668010E1,1.771709323E-1,-3.124433160E-1,9.840168953E0,9.846722063E0
7.410920708E1,1.819593310E-1,-2.980781198E-1,9.825803757E0,9.832007894E0
7.411173458E1,1.723825186E-1,-2.980781198E-1,9.821015358E0,9.827049860E0
7.411426249E1,1.723825186E-1,-2.932897210E-1,9.806650162E0,9.812549209E0
7.411679067E1,1.723825186E-1,-2.885012925E-1,9.806650162E0,9.812407254E0
7.411931895E1,1.628057212E-1,-3.076549172E-1,9.830592155E0,9.836752481E0
7.412184452E1,1.628057212E-1,-3.124433160E-1,9.835380554E0,9.841688736E0
7.412437015E1,1.771709323E-1,-3.028665185E-1,9.840168953E0,9.846422837E0
7.412690119E1,1.771709323E-1,-3.124433160E-1,9.864110947E0,9.870648162E0
7.412942140E1,1.628057212E-1,-3.363853395E-1,9.873687744E0,9.880757586E0
7.413194177E1,1.675941199E-1,-3.363853395E-1,9.883264542E0,9.890407519E0
7.413446244E1,1.771709323E-1,-3.220201433E-1,9.878476143E0,9.885311195E0
7.413698359E1,1.819593310E-1,-3.172317147E-1,9.868899345E0,9.875673114E0
7.413950531E1,1.819593310E-1,-3.220201433E-1,9.844957352E0,9.851902934E0
7.414202770E1,1.771709323E-1,-3.172317147E-1,9.830592155E0,9.837304897E0
7.414455088E1,1.723825186E-1,-3.076549172E-1,9.830592155E0,9.836915645E0
7.414707484E1,1.675941199E-1,-3.124433160E-1,9.816226959E0,9.822627975E0
7.414959958E1,1.675941199E-1,-3.124433160E-1,9.825803757E0,9.832198537E0
7.415212510E1,1.532289088E-1,-3.124433160E-1,9.844957352E0,9.851105785E0
7.415465130E1,1.580173075E-1,-3.268085420E-1,9.864110947E0,9.870788117E0
7.415717812E1,1.771709323E-1,-3.172317147E-1,9.878476143E0,9.885156367E0
7.415970546E1,1.819593310E-1,-3.124433160E-1,9.888052940E0,9.894661236E0
7.416223317E1,1.723825186E-1,-3.028665185E-1,9.888052940E0,9.894191974E0
7.416476114E1,1.628057212E-1,-3.028665185E-1,9.859322548E0,9.865316768E0
7.416728921E1,1.580173075E-1,-3.124433160E-1,9.835380554E0,9.841610688E0
7.416981713E1,1.675941199E-1,-3.076549172E-1,9.816226959E0,9.822476829E0
7.417234187E1,1.771709323E-1,-3.028665185E-1,9.821015358E0,9.827281431E0
7.417486656E1,1.867477298E-1,-3.076549172E-1,9.816226959E0,9.822822302E0
7.417738854E1,1.963245422E-1,-3.076549172E-1,9.816226959E0,9.823009039E0
7.417991072E1,1.915361285E-1,-3.172317147E-1,9.840168953E0,9.847144107E0
7.418243322E1,1.723825186E-1,-3.268085420E-1,9.854534149E0,9.861458455E0
7.418495609E1,1.723825186E-1,-3.172317147E-1,9.849745750E0,9.856360537E0
7.418747937E1,1.963245422E-1,-3.076549172E-1,9.844957352E0,9.851719653E0
7.419000312E1,2.011129409E-1,-3.076549172E-1,9.830592155E0,9.837461059E0
7.419252734E1,1.723825186E-1,-3.172317147E-1,9.811438560E0,9.818079156E0
7.419505203E1,1.580173075E-1,-3.124433160E-1,9.801861763E0,9.808113188E0
7.419757718E1,1.628057212E-1,-2.980781198E-1,9.801861763E0,9.807744404E0
7.420010276E1,1.580173075E-1,-2.980781198E-1,9.797073364E0,9.802880523E0
7.420262869E1,1.675941199E-1,-2.885012925E-1,9.811438560E0,9.817109932E0
7.420515494E1,1.723825186E-1,-3.076549172E-1,9.844957352E0,9.851271620E0
7.420768145E1,1.580173075E-1,-3.315969408E-1,9.864110947E0,9.870947815E0
