"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.113659632E2,8.140286058E-2,-3.220201433E-1,9.433155060E0,9.439000889E0
1.113684907E2,8.140286058E-2,-3.411737382E-1,9.677363396E0,9.683717687E0
1.113710185E2,7.182604820E-2,-3.890577853E-1,9.940725327E0,9.948595125E0
1.113735466E2,7.182604820E-2,-4.177882075E-1,1.010831928E1,1.011720439E1
1.113760749E2,8.619125932E-2,-4.082113802E-1,1.009874249E1,1.010735699E1
1.113786028E2,1.005564705E-1,-3.746925592E-1,9.907206535E0,9.914799416E0
1.113811275E2,1.053448766E-1,-3.411737382E-1,9.629479408E0,9.636097277E0
1.113836496E2,9.097966552E-2,-3.172317147E-1,9.399636269E0,9.405427967E0
1.113861718E2,9.097966552E-2,-3.124433160E-1,9.323021889E0,9.328699548E0
1.113886943E2,1.005564705E-1,-3.028665185E-1,9.414001465E0,9.419408862E0
1.113912172E2,1.053448766E-1,-3.124433160E-1,9.615114212E0,9.620766065E0
1.113937404E2,1.005564705E-1,-3.603273630E-1,9.835380554E0,9.842492472E0
1.113962642E2,1.053448766E-1,-4.034229815E-1,9.998186111E0,1.000687629E1
1.113987884E2,1.149216816E-1,-4.082113802E-1,1.007958889E1,1.008850612E1
1.114013131E2,1.053448766E-1,-3.986345828E-1,1.007001209E1,1.007844981E1
1.114038383E2,1.005564705E-1,-3.986345828E-1,1.001733971E1,1.002577259E1
1.114063638E2,1.101332754E-1,-3.986345828E-1,9.940725327E0,9.949324544E0
1.114088898E2,1.053448766E-1,-3.699041605E-1,9.792284966E0,9.799835278E0
1.114114160E2,8.140286058E-2,-3.315969408E-1,9.600749016E0,9.606818652E0
1.114139425E2,8.140286058E-2,-3.363853395E-1,9.495404243E0,9.501709492E0
1.114164692E2,9.576806426E-2,-3.507505357E-1,9.567230225E0,9.574136600E0
1.114189960E2,1.101332754E-1,-3.603273630E-1,9.715670586E0,9.722973829E0
1.114215282E2,1.101332754E-1,-3.651157618E-1,9.854534149E0,9.861910675E0
1.114240481E2,9.097966552E-2,-3.651157618E-1,9.921571732E0,9.928704470E0
1.114265682E2,8.140286058E-2,-3.699041605E-1,9.888052940E0,9.895304263E0
1.114290887E2,8.140286058E-2,-3.746925592E-1,9.806650162E0,9.814143281E0
1.114316097E2,9.576806426E-2,-3.699041605E-1,9.701305389E0,9.708827265E0
1.114341313E2,1.101332754E-1,-3.794809580E-1,9.552865028E0,9.561033699E0
1.114366536E2,1.053448766E-1,-3.794809580E-1,9.442731857E0,9.450941131E0
1.114391768E2,1.005564705E-1,-3.699041605E-1,9.390059471E0,9.397880482E0
1.114417007E2,1.005564705E-1,-3.555389643E-1,9.380482674E0,9.387756641E0
1.114442255E2,1.149216816E-1,-3.603273630E-1,9.447520256E0,9.455087614E0
1.114467511E2,1.244984865E-1,-3.794809580E-1,9.572018623E0,9.580346872E0
1.114492774E2,1.149216816E-1,-3.794809580E-1,9.706093788E0,9.714189077E0
1.114518043E2,1.101332754E-1,-3.938461840E-1,9.816226959E0,9.824742026E0
1.114543318E2,1.101332754E-1,-3.938461840E-1,9.902418137E0,9.910859151E0
1.114568596E2,1.053448766E-1,-3.794809580E-1,9.940725327E0,9.948523677E0
1.114593877E2,8.619125932E-2,-3.651157618E-1,9.926360130E0,9.933446728E0
1.114619160E2,8.140286058E-2,-3.459621370E-1,9.911994934E0,9.918364774E0
1.114644439E2,9.097966552E-2,-3.363853395E-1,9.916783333E0,9.922904014E0
1.114669686E2,9.097966552E-2,-3.459621370E-1,9.950302124E0,9.956730360E0
1.114694907E2,8.619125932E-2,-3.651157618E-1,1.002212811E1,1.002914703E1
1.114720129E2,8.619125932E-2,-3.794809580E-1,1.011310768E1,1.012059196E1
1.114745354E2,9.097966552E-2,-3.938461840E-1,1.019929886E1,1.020730568E1
1.114770583E2,9.097966552E-2,-4.129997790E-1,1.027591324E1,1.028461176E1
1.114795815E2,1.053448766E-1,-4.129997790E-1,1.030943298E1,1.031823991E1
1.114821053E2,1.101332754E-1,-4.177882075E-1,1.026633644E1,1.027542409E1
1.114846295E2,1.053448766E-1,-4.082113802E-1,1.017535686E1,1.018408667E1
1.114871542E2,1.005564705E-1,-3.938461840E-1,1.008916569E1,1.009735068E1
1.114896794E2,1.101332754E-1,-3.842693865E-1,1.002212811E1,1.003009691E1
1.114922049E2,1.197100878E-1,-3.746925592E-1,9.979032516E0,9.986782013E0
1.114947309E2,1.149216816E-1,-3.651157618E-1,9.979032516E0,9.986371036E0
1.114972571E2,1.053448766E-1,-3.746925592E-1,1.003649330E1,1.004403753E1
1.114997836E2,1.053448766E-1,-3.842693865E-1,1.011310768E1,1.012095388E1
1.115023103E2,1.149216816E-1,-3.938461840E-1,1.018972206E1,1.019797811E1
1.115048371E2,1.149216816E-1,-4.034229815E-1,1.023281765E1,1.024141173E1
1.115073693E2,1.005564705E-1,-4.034229815E-1,1.023760605E1,1.024604506E1
1.115098892E2,1.005564705E-1,-3.986345828E-1,1.021366405E1,1.022193497E1
1.115124093E2,1.053448766E-1,-3.938461840E-1,1.014662647E1,1.015481369E1
1.115149298E2,1.005564705E-1,-3.890577853E-1,1.005085850E1,1.005888831E1
1.115174508E2,1.005564705E-1,-3.842693865E-1,9.950302124E0,9.958227097E0
1.115199724E2,1.005564705E-1,-3.890577853E-1,9.883264542E0,9.891430410E0
1.115224947E2,1.053448766E-1,-3.842693865E-1,9.849745750E0,9.857801573E0
1.115250178E2,1.149216816E-1,-3.890577853E-1,9.840168953E0,9.848527706E0
1.115275418E2,1.197100878E-1,-3.842693865E-1,9.854534149E0,9.862749960E0
1.115300666E2,1.149216816E-1,-3.794809580E-1,9.868899345E0,9.876861196E0
1.115325922E2,1.149216816E-1,-3.986345828E-1,9.868899345E0,9.877615644E0
1.115351185E2,1.197100878E-1,-3.938461840E-1,9.854534149E0,9.863127730E0
1.115376454E2,1.292868853E-1,-3.794809580E-1,9.830592155E0,9.838763287E0
1.115401728E2,1.197100878E-1,-3.794809580E-1,9.811438560E0,9.819504210E0
1.115427007E2,1.053448766E-1,-3.794809580E-1,9.806650162E0,9.814555045E0
1.115452288E2,1.005564705E-1,-3.746925592E-1,9.835380554E0,9.843028841E0
1.115477571E2,1.053448766E-1,-3.746925592E-1,9.892841339E0,9.900495029E0
1.115502850E2,1.005564705E-1,-3.890577853E-1,9.950302124E0,9.958413022E0
1.115528097E2,1.053448766E-1,-3.890577853E-1,1.001255131E1,1.002066102E1
1.115553318E2,1.005564705E-1,-3.794809580E-1,1.005564690E1,1.006330721E1
1.115578540E2,1.005564705E-1,-3.842693865E-1,1.008916569E1,1.009698167E1
1.115603765E2,1.101332754E-1,-3.938461840E-1,1.010831928E1,1.011658850E1
1.115628994E2,1.053448766E-1,-3.938461840E-1,1.010831928E1,1.011653750E1
1.115654226E2,9.576806426E-2,-3.842693865E-1,1.006522369E1,1.007301159E1
1.115679464E2,9.576806426E-2,-3.699041605E-1,1.000297451E1,1.001026971E1
1.115704706E2,9.576806426E-2,-3.603273630E-1,9.964667320E0,9.971639892E0
1.115729953E2,1.101332754E-1,-3.555389643E-1,9.940725327E0,9.947691054E0
1.115755204E2,1.101332754E-1,-3.555389643E-1,9.931148529E0,9.938120969E0
1.115780460E2,1.005564705E-1,-3.651157618E-1,9.935936928E0,9.943151601E0
1.115805720E2,9.576806426E-2,-3.842693865E-1,9.955090523E0,9.962964509E0
1.115830982E2,8.140286058E-2,-3.986345828E-1,9.993397713E0,1.000167655E1
1.115856247E2,9.576806426E-2,-4.082113802E-1,1.004128170E1,1.005003215E1
1.115881514E2,1.053448766E-1,-3.986345828E-1,1.008437729E1,1.009280300E1
1.115906782E2,1.053448766E-1,-3.794809580E-1,1.009874249E1,1.010641891E1
1.115932103E2,7.661445439E-2,-3.699041605E-1,1.007958889E1,1.008666501E1
1.115957303E2,6.703764945E-2,-3.746925592E-1,1.008437729E1,1.009155854E1
1.115982504E2,9.576806426E-2,-3.746925592E-1,1.010831928E1,1.011571474E1
1.116007709E2,1.053448766E-1,-3.651157618E-1,1.006522369E1,1.007239470E1
1.116032919E2,8.619125932E-2,-3.651157618E-1,9.998186111E0,1.000522184E1
1.116058135E2,7.661445439E-2,-3.746925592E-1,9.950302124E0,9.957649153E0
1.116083358E2,8.619125932E-2,-3.699041605E-1,9.940725327E0,9.947978591E0
1.116108589E2,8.140286058E-2,-3.651157618E-1,9.931148529E0,9.938191337E0
1.116133829E2,8.619125932E-2,-3.699041605E-1,9.907206535E0,9.914484321E0
1.116159077E2,9.576806426E-2,-3.699041605E-1,9.883264542E0,9.890648038E0
1.116184333E2,1.005564705E-1,-3.603273630E-1,9.864110947E0,9.871202165E0
1.116209596E2,1.005564705E-1,-3.555389643E-1,9.835380554E0,9.842318335E0
1.116234865E2,1.005564705E-1,-3.699041605E-1,9.782708168E0,9.790215513E0
1.116260139E2,1.053448766E-1,-3.699041605E-1,9.720458984E0,9.728065044E0
1.116285418E2,9.576806426E-2,-3.603273630E-1,9.658209801E0,9.665403452E0
1.116310699E2,9.576806426E-2,-3.507505357E-1,9.591172218E0,9.598061366E0
1.116335982E2,9.576806426E-2,-3.459621370E-1,9.543288231E0,9.550037255E0
1.116361261E2,9.097966552E-2,-3.363853395E-1,9.533711433E0,9.540077887E0
1.116386508E2,9.097966552E-2,-3.315969408E-1,9.528923035E0,9.535124961E0
1.116411728E2,9.097966552E-2,-3.507505357E-1,9.538499832E0,9.545380154E0
1.116436951E2,8.619125932E-2,-3.651157618E-1,9.548076630E0,9.555443777E0
1.116462176E2,8.140286058E-2,-3.603273630E-1,9.548076630E0,9.555220016E0
1.116487404E2,8.619125932E-2,-3.651157618E-1,9.533711433E0,9.541089673E0
1.116512637E2,8.619125932E-2,-3.315969408E-1,9.519346237E0,9.525509868E0
1.116537875E2,6.224924326E-2,-3.220201433E-1,9.481039047E0,9.486710355E0
1.116563117E2,5.267243832E-2,-3.746925592E-1,9.404424667E0,9.412033373E0
1.116588364E2,6.703764945E-2,-3.699041605E-1,9.399636269E0,9.407150744E0
1.116613615E2,1.149216816E-1,-3.507505357E-1,9.452308655E0,9.459512241E0
1.116638871E2,1.197100878E-1,-3.411737382E-1,9.509769440E0,9.516640417E0
1.116664131E2,8.619125932E-2,-3.459621370E-1,9.572018623E0,9.578656443E0
1.116689393E2,7.661445439E-2,-3.746925592E-1,9.600749016E0,9.608363334E0
1.116714658E2,8.619125932E-2,-3.699041605E-1,9.619902611E0,9.627397585E0
1.116739925E2,8.619125932E-2,-3.651157618E-1,9.653421402E0,9.660708215E0
1.116765193E2,7.661445439E-2,-3.555389643E-1,9.682151794E0,9.688980395E0
1.116790514E2,9.097966552E-2,-3.411737382E-1,9.725247383E0,9.731655228E0
1.116815713E2,1.005564705E-1,-3.507505357E-1,9.777919769E0,9.784725472E0
1.116840914E2,9.097966552E-2,-3.555389643E-1,9.825803757E0,9.832655019E0
1.116866118E2,8.140286058E-2,-3.603273630E-1,9.907206535E0,9.914091162E0
1.116891327E2,8.619125932E-2,-3.603273630E-1,9.974244118E0,9.981122705E0
1.116916543E2,9.097966552E-2,-3.603273630E-1,1.003649330E1,1.004337149E1
1.116941766E2,8.140286058E-2,-3.746925592E-1,1.008916569E1,1.009644914E1
1.116966997E2,7.661445439E-2,-3.746925592E-1,1.009874249E1,1.010598160E1
1.116992237E2,9.576806426E-2,-3.651157618E-1,1.009874249E1,1.010579442E1
1.117017485E2,9.097966552E-2,-3.555389643E-1,1.008437729E1,1.009105300E1
1.117042740E2,8.140286058E-2,-3.507505357E-1,1.005564690E1,1.006209158E1
1.117068003E2,9.097966552E-2,-3.459621370E-1,1.001255131E1,1.001893960E1
1.117093273E2,1.005564705E-1,-3.459621370E-1,9.959878922E0,9.966393005E0
1.117118547E2,9.576806426E-2,-3.459621370E-1,9.926360130E0,9.932848874E0
1.117143826E2,9.576806426E-2,-3.411737382E-1,9.902418137E0,9.908756531E0
1.117169107E2,1.005564705E-1,-3.555389643E-1,9.878476143E0,9.885383678E0
1.117194389E2,9.576806426E-2,-3.699041605E-1,9.840168953E0,9.847584761E0
1.117219645E2,9.576806426E-2,-3.651157618E-1,9.816226959E0,9.823481702E0
1.117244900E2,1.005564705E-1,-3.651157618E-1,9.792284966E0,9.799605399E0
1.117270210E2,9.097966552E-2,-3.699041605E-1,9.739612579E0,9.747059022E0
1.117295414E2,9.097966552E-2,-3.699041605E-1,9.710882187E0,9.718350644E0
1.117320619E2,1.005564705E-1,-3.603273630E-1,9.691728592E0,9.698945845E0
1.117345827E2,9.576806426E-2,-3.555389643E-1,9.667786598E0,9.674795976E0
1.117371040E2,9.576806426E-2,-3.555389643E-1,9.672574997E0,9.679580908E0
1.117396259E2,9.576806426E-2,-3.507505357E-1,9.696516991E0,9.703331346E0
1.117421485E2,8.619125932E-2,-3.507505357E-1,9.725247383E0,9.731952093E0
1.117446718E2,8.619125932E-2,-3.555389643E-1,9.763554573E0,9.770406071E0
1.117471958E2,9.097966552E-2,-3.651157618E-1,9.792284966E0,9.799511807E0
1.117497206E2,9.097966552E-2,-3.603273630E-1,9.825803757E0,9.832829327E0
1.117522461E2,8.619125932E-2,-3.603273630E-1,9.830592155E0,9.837571187E0
1.117547723E2,8.619125932E-2,-3.603273630E-1,9.835380554E0,9.842356191E0
1.117572991E2,9.097966552E-2,-3.507505357E-1,9.844957352E0,9.851623648E0
1.117598263E2,9.097966552E-2,-3.507505357E-1,9.849745750E0,9.856408808E0
1.117623539E2,9.097966552E-2,-3.507505357E-1,9.868899345E0,9.875549480E0
1.117648818E2,9.576806426E-2,-3.555389643E-1,9.888052940E0,9.894906287E0
1.117674097E2,8.619125932E-2,-3.555389643E-1,9.897629738E0,9.904388488E0
1.117699372E2,7.182604820E-2,-3.555389643E-1,9.911994934E0,9.918629467E0
1.117724619E2,8.619125932E-2,-3.651157618E-1,9.935936928E0,9.943016699E0
1.117749839E2,9.097966552E-2,-3.699041605E-1,9.950302124E0,9.957591011E0
1.117775062E2,8.619125932E-2,-3.651157618E-1,9.950302124E0,9.957371682E0
1.117800287E2,8.619125932E-2,-3.555389643E-1,9.940725327E0,9.947454795E0
1.117825515E2,9.097966552E-2,-3.507505357E-1,9.926360130E0,9.932971795E0
1.117850748E2,9.097966552E-2,-3.555389643E-1,9.892841339E0,9.899646207E0
1.117875986E2,9.097966552E-2,-3.507505357E-1,9.868899345E0,9.875549480E0
1.117901228E2,8.140286058E-2,-3.507505357E-1,9.840168953E0,9.846754663E0
1.117926475E2,8.140286058E-2,-3.507505357E-1,9.825803757E0,9.832399088E0
1.117951726E2,8.619125932E-2,-3.555389643E-1,9.825803757E0,9.832611879E0
1.117976982E2,9.576806426E-2,-3.651157618E-1,9.821015358E0,9.828266567E0
1.118002241E2,8.619125932E-2,-3.651157618E-1,9.806650162E0,9.813823202E0
1.118027504E2,7.661445439E-2,-3.699041605E-1,9.787496567E0,9.794783709E0
1.118052769E2,7.661445439E-2,-3.651157618E-1,9.777919769E0,9.785034201E0
1.118078036E2,7.661445439E-2,-3.603273630E-1,9.773131371E0,9.780071695E0
1.118103303E2,8.619125932E-2,-3.555389643E-1,9.768342972E0,9.775191113E0
1.118128625E2,9.097966552E-2,-3.555389643E-1,9.753977776E0,9.760879453E0
1.118153825E2,1.053448766E-1,-3.507505357E-1,9.739612579E0,9.746495610E0
1.118179026E2,1.101332754E-1,-3.363853395E-1,9.768342972E0,9.774753646E0
1.118204231E2,8.140286058E-2,-3.363853395E-1,9.792284966E0,9.798399174E0
1.118229440E2,7.182604820E-2,-3.363853395E-1,9.801861763E0,9.807895192E0
1.118254657E2,9.576806426E-2,-3.507505357E-1,9.821015358E0,9.827743389E0
1.118279880E2,1.005564705E-1,-3.699041605E-1,9.849745750E0,9.857202039E0
1.118305111E2,1.005564705E-1,-3.651157618E-1,9.878476143E0,9.885732751E0
1.118330351E2,1.005564705E-1,-3.603273630E-1,9.888052940E0,9.895127001E0
1.118355599E2,9.576806426E-2,-3.603273630E-1,9.888052940E0,9.895079499E0
1.118380854E2,8.619125932E-2,-3.603273630E-1,9.892841339E0,9.899776488E0
1.118406118E2,9.097966552E-2,-3.555389643E-1,9.907206535E0,9.914001543E0
1.118431387E2,9.576806426E-2,-3.555389643E-1,9.921571732E0,9.928401941E0
1.118456661E2,8.619125932E-2,-3.603273630E-1,9.921571732E0,9.928486812E0
1.118481940E2,7.661445439E-2,-3.699041605E-1,9.921571732E0,9.928760471E0
1.118507221E2,7.661445439E-2,-3.603273630E-1,9.911994934E0,9.918838095E0
1.118532503E2,8.619125932E-2,-3.555389643E-1,9.907206535E0,9.913958756E0
1.118557783E2,9.097966552E-2,-3.507505357E-1,9.902418137E0,9.909045776E0
1.118583030E2,9.576806426E-2,-3.507505357E-1,9.888052940E0,9.894735389E0
1.118608250E2,9.576806426E-2,-3.603273630E-1,9.868899345E0,9.875939531E0
1.118633473E2,9.097966552E-2,-3.555389643E-1,9.840168953E0,9.847010220E0
1.118658698E2,9.576806426E-2,-3.507505357E-1,9.816226959E0,9.822958270E0
1.118683926E2,9.576806426E-2,-3.507505357E-1,9.811438560E0,9.818173154E0
1.118709159E2,1.005564705E-1,-3.507505357E-1,9.811438560E0,9.818221029E0
1.118734397E2,9.576806426E-2,-3.459621370E-1,9.797073364E0,9.803647680E0
1.118759639E2,8.140286058E-2,-3.555389643E-1,9.787496567E0,9.794290348E0
1.118784886E2,8.140286058E-2,-3.651157618E-1,9.792284966E0,9.799427575E0
1.118810137E2,8.140286058E-2,-3.651157618E-1,9.787496567E0,9.794642668E0
1.118835393E2,8.619125932E-2,-3.555389643E-1,9.787496567E0,9.794331316E0
1.118860652E2,8.619125932E-2,-3.459621370E-1,9.792284966E0,9.798773575E0
1.118885915E2,8.619125932E-2,-3.555389643E-1,9.801861763E0,9.808686503E0
1.118911180E2,1.005564705E-1,-3.555389643E-1,9.816226959E0,9.823178267E0
1.118936447E2,1.005564705E-1,-3.555389643E-1,9.811438560E0,9.818393259E0
1.118961714E2,8.619125932E-2,-3.603273630E-1,9.816226959E0,9.823216197E0
1.118987036E2,9.097966552E-2,-3.555389643E-1,9.830592155E0,9.837440083E0
1.119012235E2,9.097966552E-2,-3.507505357E-1,9.849745750E0,9.856408808E0
1.119037436E2,9.097966552E-2,-3.555389643E-1,9.859322548E0,9.866150534E0
1.119062640E2,8.619125932E-2,-3.651157618E-1,9.873687744E0,9.880812119E0
1.119087849E2,8.619125932E-2,-3.555389643E-1,9.883264542E0,9.890033109E0
1.119113065E2,8.619125932E-2,-3.507505357E-1,9.897629738E0,9.904217753E0
1.119138288E2,7.661445439E-2,-3.603273630E-1,9.911994934E0,9.918838095E0
1.119163519E2,8.619125932E-2,-3.555389643E-1,9.907206535E0,9.913958756E0
1.119188759E2,8.619125932E-2,-3.699041605E-1,9.911994934E0,9.919269207E0
1.119214007E2,7.661445439E-2,-3.699041605E-1,9.911994934E0,9.919190614E0
1.119239262E2,7.661445439E-2,-3.555389643E-1,9.897629738E0,9.904309777E0
1.119264525E2,7.182604820E-2,-3.603273630E-1,9.892841339E0,9.899661840E0
1.119289795E2,7.661445439E-2,-3.555389643E-1,9.892841339E0,9.899524609E0
1.119315069E2,8.140286058E-2,-3.603273630E-1,9.878476143E0,9.885380779E0
1.119340348E2,8.140286058E-2,-3.603273630E-1,9.854534149E0,9.861455548E0
1.119365629E2,8.619125932E-2,-3.603273630E-1,9.840168953E0,9.847141198E0
1.119390911E2,9.097966552E-2,-3.651157618E-1,9.830592155E0,9.837790857E0
1.119416166E2,8.619125932E-2,-3.507505357E-1,9.821015358E0,9.827654732E0
1.119441422E2,8.140286058E-2,-3.507505357E-1,9.797073364E0,9.803688024E0
1.119466732E2,8.619125932E-2,-3.555389643E-1,9.777919769E0,9.784761208E0
1.119491936E2,8.619125932E-2,-3.411737382E-1,9.768342972E0,9.774679170E0
1.119517141E2,9.576806426E-2,-3.459621370E-1,9.768342972E0,9.774936610E0
1.119542349E2,1.005564705E-1,-3.603273630E-1,9.777919769E0,9.785073450E0
1.119567562E2,9.097966552E-2,-3.603273630E-1,9.787496567E0,9.794549615E0
1.119592781E2,8.140286058E-2,-3.603273630E-1,9.792284966E0,9.799250333E0
1.119618007E2,8.619125932E-2,-3.603273630E-1,9.797073364E0,9.804076257E0
1.119643239E2,9.576806426E-2,-3.555389643E-1,9.806650162E0,9.813560357E0
1.119668479E2,9.097966552E-2,-3.555389643E-1,9.816226959E0,9.823084901E0
1.119693727E2,8.619125932E-2,-3.603273630E-1,9.854534149E0,9.861496237E0
1.119718982E2,8.140286058E-2,-3.507505357E-1,9.868899345E0,9.875465896E0
1.119744243E2,8.140286058E-2,-3.507505357E-1,9.873687744E0,9.880251112E0
1.119769510E2,7.661445439E-2,-3.555389643E-1,9.892841339E0,9.899524609E0
1.119794782E2,7.661445439E-2,-3.603273630E-1,9.897629738E0,9.904482824E0
1.119820058E2,8.140286058E-2,-3.651157618E-1,9.892841339E0,9.899911399E0
1.119845336E2,8.619125932E-2,-3.603273630E-1,9.892841339E0,9.899776488E0
1.119870615E2,8.619125932E-2,-3.603273630E-1,9.897629738E0,9.904561533E0
1.119895894E2,8.619125932E-2,-3.603273630E-1,9.907206535E0,9.914131635E0
1.119921141E2,8.619125932E-2,-3.603273630E-1,9.902418137E0,9.909346583E0
1.119946361E2,8.140286058E-2,-3.603273630E-1,9.892841339E0,9.899735956E0
1.119971584E2,8.140286058E-2,-3.507505357E-1,9.883264542E0,9.889821554E0
1.119996809E2,8.619125932E-2,-3.507505357E-1,9.883264542E0,9.889862126E0
1.120022037E2,8.619125932E-2,-3.555389643E-1,9.868899345E0,9.875677758E0
1.120047270E2,8.619125932E-2,-3.555389643E-1,9.854534149E0,9.861322436E0
1.120072508E2,8.140286058E-2,-3.507505357E-1,9.840168953E0,9.846754663E0
1.120097750E2,8.619125932E-2,-3.507505357E-1,9.816226959E0,9.822869570E0
1.120122997E2,8.140286058E-2,-3.507505357E-1,9.821015358E0,9.827613903E0
1.120148248E2,8.619125932E-2,-3.459621370E-1,9.821015358E0,9.827484998E0
1.120173504E2,8.619125932E-2,-3.555389643E-1,9.811438560E0,9.818256643E0
1.120198763E2,8.140286058E-2,-3.603273630E-1,9.806650162E0,9.813605333E0
1.120224026E2,8.619125932E-2,-3.555389643E-1,9.806650162E0,9.813471571E0
1.120249291E2,8.619125932E-2,-3.603273630E-1,9.816226959E0,9.823216197E0
1.120274558E2,8.140286058E-2,-3.555389643E-1,9.821015358E0,9.827785968E0
1.120299825E2,8.140286058E-2,-3.555389643E-1,9.821015358E0,9.827785968E0
1.120325147E2,8.619125932E-2,-3.603273630E-1,9.821015358E0,9.828001191E0
1.120350346E2,8.619125932E-2,-3.603273630E-1,9.825803757E0,9.832786187E0
1.120375547E2,7.661445439E-2,-3.555389643E-1,9.830592155E0,9.837317717E0
1.120400751E2,7.182604820E-2,-3.555389643E-1,9.840168953E0,9.846851881E0
1.120425960E2,8.140286058E-2,-3.507505357E-1,9.859322548E0,9.865895472E0
1.120451176E2,9.097966552E-2,-3.507505357E-1,9.864110947E0,9.870764307E0
1.120476399E2,9.097966552E-2,-3.651157618E-1,9.864110947E0,9.871285204E0
1.120501630E2,1.005564705E-1,-3.699041605E-1,9.873687744E0,9.881125966E0
1.120526870E2,1.005564705E-1,-3.555389643E-1,9.888052940E0,9.894953790E0
1.120552118E2,8.619125932E-2,-3.555389643E-1,9.883264542E0,9.890033109E0
1.120577373E2,9.097966552E-2,-3.603273630E-1,9.888052940E0,9.895034313E0
1.120602636E2,9.097966552E-2,-3.603273630E-1,9.897629738E0,9.904604360E0
1.120627906E2,8.140286058E-2,-3.603273630E-1,9.897629738E0,9.904521021E0
1.120653180E2,7.661445439E-2,-3.555389643E-1,9.892841339E0,9.899524609E0
1.120678459E2,7.182604820E-2,-3.507505357E-1,9.897629738E0,9.904103157E0
1.120703740E2,7.661445439E-2,-3.555389643E-1,9.883264542E0,9.889954283E0
1.120729022E2,8.619125932E-2,-3.651157618E-1,9.859322548E0,9.866457295E0
1.120754277E2,7.661445439E-2,-3.651157618E-1,9.854534149E0,9.861593309E0
1.120779533E2,8.140286058E-2,-3.603273630E-1,9.844957352E0,9.851885479E0
1.120804843E2,9.097966552E-2,-3.651157618E-1,9.830592155E0,9.837790857E0
1.120830047E2,8.619125932E-2,-3.651157618E-1,9.821015358E0,9.828177914E0
1.120855252E2,7.661445439E-2,-3.651157618E-1,9.816226959E0,9.823313647E0
1.120880460E2,7.661445439E-2,-3.651157618E-1,9.801861763E0,9.808958829E0
1.120905673E2,9.576806426E-2,-3.555389643E-1,9.806650162E0,9.813560357E0
1.120930892E2,1.005564705E-1,-3.555389643E-1,9.806650162E0,9.813608254E0
1.120956118E2,8.140286058E-2,-3.651157618E-1,9.806650162E0,9.813782316E0
1.120981350E2,8.619125932E-2,-3.651157618E-1,9.797073364E0,9.804253412E0
1.121006590E2,8.619125932E-2,-3.603273630E-1,9.811438560E0,9.818431207E0
1.121031838E2,7.661445439E-2,-3.603273630E-1,9.835380554E0,9.842276984E0
1.121057093E2,7.661445439E-2,-3.603273630E-1,9.849745750E0,9.856632129E0
1.121082354E2,9.097966552E-2,-3.603273630E-1,9.849745750E0,9.856754256E0
1.121107621E2,8.619125932E-2,-3.603273630E-1,9.835380554E0,9.842356191E0
1.121132893E2,7.661445439E-2,-3.651157618E-1,9.854534149E0,9.861593309E0
1.121158169E2,9.097966552E-2,-3.651157618E-1,9.873687744E0,9.880855048E0
1.121183447E2,9.576806426E-2,-3.603273630E-1,9.868899345E0,9.875939531E0
1.121208726E2,9.097966552E-2,-3.555389643E-1,9.864110947E0,9.870935620E0
1.121234004E2,8.140286058E-2,-3.555389643E-1,9.868899345E0,9.875637127E0
1.121259252E2,8.619125932E-2,-3.651157618E-1,9.883264542E0,9.890382018E0
1.121284472E2,8.140286058E-2,-3.507505357E-1,9.892841339E0,9.899392008E0
1.121309695E2,7.661445439E-2,-3.411737382E-1,9.878476143E0,9.884662877E0
1.121334920E2,8.140286058E-2,-3.507505357E-1,9.859322548E0,9.865895472E0
1.121360148E2,8.619125932E-2,-3.507505357E-1,9.864110947E0,9.870721333E0
1.121385381E2,9.097966552E-2,-3.507505357E-1,9.878476143E0,9.885119835E0
1.121410619E2,8.140286058E-2,-3.507505357E-1,9.864110947E0,9.870680682E0
1.121435861E2,7.661445439E-2,-3.459621370E-1,9.840168953E0,9.846546836E0
1.121461108E2,8.140286058E-2,-3.603273630E-1,9.830592155E0,9.837530400E0
1.121486359E2,8.140286058E-2,-3.555389643E-1,9.821015358E0,9.827785968E0
1.121511615E2,8.619125932E-2,-3.507505357E-1,9.821015358E0,9.827654732E0
1.121536874E2,9.576806426E-2,-3.651157618E-1,9.821015358E0,9.828266567E0
1.121562137E2,1.053448766E-1,-3.651157618E-1,9.816226959E0,9.823579733E0
1.121587402E2,9.576806426E-2,-3.507505357E-1,9.811438560E0,9.818173154E0
1.121612669E2,8.140286058E-2,-3.507505357E-1,9.816226959E0,9.822828721E0
1.121637936E2,7.661445439E-2,-3.507505357E-1,9.821015358E0,9.827575407E0
1.121663258E2,7.661445439E-2,-3.603273630E-1,9.825803757E0,9.832706903E0
1.121688457E2,8.619125932E-2,-3.603273630E-1,9.844957352E0,9.851926208E0
1.121713658E2,9.576806426E-2,-3.507505357E-1,9.844957352E0,9.851669032E0
1.121738862E2,9.097966552E-2,-3.507505357E-1,9.844957352E0,9.851623648E0
1.121764071E2,8.619125932E-2,-3.555389643E-1,9.854534149E0,9.861322436E0
1.121789287E2,7.661445439E-2,-3.603273630E-1,9.844957352E0,9.851847078E0
1.121814510E2,7.661445439E-2,-3.603273630E-1,9.844957352E0,9.851847078E0
