"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.110828738E1,-3.878606856E-1,1.233013868E-1,9.835380554E0,9.843797529E0
6.111081514E1,-3.830722570E-1,1.328781992E-1,9.835380554E0,9.843734638E0
6.111333936E1,-3.830722570E-1,1.376665980E-1,9.840168953E0,9.848584744E0
6.111586087E1,-3.974374831E-1,1.376665980E-1,9.830592155E0,9.839585905E0
6.111838259E1,-3.974374831E-1,1.424549967E-1,9.821015358E0,9.830086095E0
6.112090462E1,-3.878606856E-1,1.424549967E-1,9.821015358E0,9.829703556E0
6.112342701E1,-3.926490843E-1,1.424549967E-1,9.825803757E0,9.834677737E0
6.112594983E1,-3.974374831E-1,1.520318091E-1,9.825803757E0,9.835013456E0
6.112847311E1,-3.926490843E-1,1.424549967E-1,9.830592155E0,9.839461817E0
6.113099686E1,-3.926490843E-1,1.376665980E-1,9.835380554E0,9.844177774E0
6.113352108E1,-3.974374831E-1,1.376665980E-1,9.835380554E0,9.844369929E0
6.113604576E1,-4.022258818E-1,1.424549967E-1,9.830592155E0,9.839848638E0
6.113857087E1,-3.926490843E-1,1.376665980E-1,9.825803757E0,9.834609543E0
6.114109634E1,-3.878606856E-1,1.280897856E-1,9.840168953E0,9.848642948E0
6.114362212E1,-3.926490843E-1,1.328781992E-1,9.840168953E0,9.848896128E0
6.114614816E1,-3.878606856E-1,1.376665980E-1,9.840168953E0,9.848772158E0
6.114867436E1,-3.878606856E-1,1.328781992E-1,9.844957352E0,9.853490640E0
6.115120066E1,-3.782838583E-1,1.328781992E-1,9.844957352E0,9.853118316E0
6.115373238E1,-3.830722570E-1,1.280897856E-1,9.835380554E0,9.843671164E0
6.115625181E1,-3.926490843E-1,1.328781992E-1,9.840168953E0,9.848896128E0
6.115877139E1,-3.878606856E-1,1.328781992E-1,9.844957352E0,9.853490640E0
6.116129134E1,-3.974374831E-1,1.233013868E-1,9.844957352E0,9.853747766E0
6.116381180E1,-3.926490843E-1,1.376665980E-1,9.840168953E0,9.848961895E0
6.116633290E1,-3.878606856E-1,1.424549967E-1,9.830592155E0,9.839271897E0
6.116885472E1,-3.974374831E-1,1.376665980E-1,9.825803757E0,9.834801885E0
6.117137732E1,-3.926490843E-1,1.328781992E-1,9.835380554E0,9.844111974E0
6.117390076E1,-3.830722570E-1,1.376665980E-1,9.835380554E0,9.843800439E0
6.117642503E1,-3.734954596E-1,1.328781992E-1,9.830592155E0,9.838582093E0
6.117895014E1,-3.782838583E-1,1.233013868E-1,9.835380554E0,9.843424839E0
6.118147597E1,-3.926490843E-1,1.233013868E-1,9.835380554E0,9.843987362E0
6.118400243E1,-4.022258818E-1,1.233013868E-1,9.821015358E0,9.830021951E0
6.118652941E1,-3.926490843E-1,1.376665980E-1,9.821015358E0,9.829825434E0
6.118905681E1,-3.878606856E-1,1.472434103E-1,9.830592155E0,9.839342390E0
6.119158446E1,-3.878606856E-1,1.328781992E-1,9.830592155E0,9.839137902E0
6.119411222E1,-3.878606856E-1,1.280897856E-1,9.830592155E0,9.839074399E0
6.119663993E1,-3.878606856E-1,1.376665980E-1,9.830592155E0,9.839203735E0
6.119916420E1,-3.782838583E-1,1.376665980E-1,9.835380554E0,9.843615261E0
6.120168576E1,-3.926490843E-1,1.424549967E-1,9.830592155E0,9.839461817E0
6.120420753E1,-4.022258818E-1,1.424549967E-1,9.835380554E0,9.844632534E0
6.120672956E1,-3.974374831E-1,1.424549967E-1,9.835380554E0,9.844438055E0
6.120925196E1,-3.974374831E-1,1.376665980E-1,9.830592155E0,9.839585905E0
6.121177477E1,-3.878606856E-1,1.376665980E-1,9.840168953E0,9.848772158E0
6.121429806E1,-3.878606856E-1,1.376665980E-1,9.840168953E0,9.848772158E0
6.121682180E1,-3.974374831E-1,1.376665980E-1,9.830592155E0,9.839585905E0
6.121934602E1,-4.022258818E-1,1.424549967E-1,9.825803757E0,9.835064746E0
6.122187071E1,-3.974374831E-1,1.280897856E-1,9.825803757E0,9.834672491E0
6.122439582E1,-3.974374831E-1,1.280897856E-1,9.835380554E0,9.844240661E0
6.122692128E1,-3.974374831E-1,1.280897856E-1,9.821015358E0,9.829888413E0
6.122944706E1,-3.878606856E-1,1.185129806E-1,9.821015358E0,9.829385734E0
6.123197311E1,-3.878606856E-1,1.089361757E-1,9.830592155E0,9.838843689E0
6.123449931E1,-3.830722570E-1,1.137245819E-1,9.830592155E0,9.838710269E0
6.123702556E1,-3.830722570E-1,1.137245819E-1,9.835380554E0,9.843494719E0
6.123955722E1,-3.878606856E-1,1.280897856E-1,9.835380554E0,9.843858672E0
6.124207660E1,-3.926490843E-1,1.328781992E-1,9.835380554E0,9.844111974E0
6.124459613E1,-3.926490843E-1,1.328781992E-1,9.830592155E0,9.839327825E0
6.124711602E1,-3.830722570E-1,1.376665980E-1,9.830592155E0,9.839016138E0
6.124963644E1,-3.878606856E-1,1.280897856E-1,9.825803757E0,9.834290130E0
6.125215748E1,-3.878606856E-1,1.328781992E-1,9.835380554E0,9.843922144E0
6.125467925E1,-3.830722570E-1,1.328781992E-1,9.840168953E0,9.848518975E0
6.125720186E1,-3.878606856E-1,1.233013868E-1,9.830592155E0,9.839013226E0
6.125972529E1,-3.926490843E-1,1.280897856E-1,9.835380554E0,9.844048504E0
6.126224957E1,-3.926490843E-1,1.520318091E-1,9.825803757E0,9.834821119E0
6.126477467E1,-3.974374831E-1,1.520318091E-1,9.821015358E0,9.830229544E0
6.126730050E1,-3.926490843E-1,1.376665980E-1,9.835380554E0,9.844177774E0
6.126982701E1,-3.830722570E-1,1.233013868E-1,9.825803757E0,9.834041237E0
6.127235404E1,-3.974374831E-1,1.185129806E-1,9.825803757E0,9.834552422E0
6.127488149E1,-3.974374831E-1,1.328781992E-1,9.830592155E0,9.839520074E0
6.127740920E1,-3.926490843E-1,1.376665980E-1,9.835380554E0,9.844177774E0
6.127993701E1,-3.974374831E-1,1.424549967E-1,9.844957352E0,9.854006050E0
6.128246472E1,-3.926490843E-1,1.520318091E-1,9.830592155E0,9.839605129E0
6.128498899E1,-3.878606856E-1,1.328781992E-1,9.811438560E0,9.820000975E0
6.128751056E1,-3.878606856E-1,1.280897856E-1,9.825803757E0,9.834290130E0
6.129003233E1,-3.974374831E-1,1.376665980E-1,9.835380554E0,9.844369929E0
6.129255436E1,-3.974374831E-1,1.424549967E-1,9.816226959E0,9.825302117E0
6.129507675E1,-3.926490843E-1,1.424549967E-1,9.821015358E0,9.829893661E0
6.129759957E1,-3.878606856E-1,1.328781992E-1,9.830592155E0,9.839137902E0
6.130012285E1,-3.926490843E-1,1.328781992E-1,9.825803757E0,9.834543680E0
6.130264660E1,-3.878606856E-1,1.376665980E-1,9.830592155E0,9.839203735E0
6.130517082E1,-3.830722570E-1,1.376665980E-1,9.840168953E0,9.848584744E0
6.130769550E1,-3.926490843E-1,1.328781992E-1,9.844957352E0,9.853680286E0
6.131022061E1,-4.022258818E-1,1.233013868E-1,9.835380554E0,9.844374004E0
6.131274608E1,-3.974374831E-1,1.280897856E-1,9.830592155E0,9.839456574E0
6.131527186E1,-3.878606856E-1,1.376665980E-1,9.821015358E0,9.829635327E0
6.131779790E1,-3.878606856E-1,1.328781992E-1,9.830592155E0,9.839137902E0
6.132032410E1,-3.974374831E-1,1.328781992E-1,9.844957352E0,9.853872255E0
6.132285040E1,-4.070142806E-1,1.328781992E-1,9.844957352E0,9.854263164E0
6.132538212E1,-4.118026793E-1,1.328781992E-1,9.844957352E0,9.854462102E0
6.132790139E1,-3.926490843E-1,1.328781992E-1,9.840168953E0,9.848896128E0
6.133042082E1,-3.734954596E-1,1.328781992E-1,9.830592155E0,9.838582093E0
6.133294061E1,-3.782838583E-1,1.328781992E-1,9.835380554E0,9.843549458E0
6.133546092E1,-3.830722570E-1,1.280897856E-1,9.844957352E0,9.853239904E0
6.133798191E1,-3.926490843E-1,1.280897856E-1,9.840168953E0,9.848832688E0
6.134050368E1,-3.926490843E-1,1.280897856E-1,9.825803757E0,9.834480147E0
6.134302628E1,-3.974374831E-1,1.328781992E-1,9.821015358E0,9.829951975E0
6.134554977E1,-3.926490843E-1,1.376665980E-1,9.825803757E0,9.834609543E0
6.134807415E1,-3.878606856E-1,1.424549967E-1,9.816226959E0,9.824919392E0
6.135059936E1,-3.974374831E-1,1.424549967E-1,9.821015358E0,9.830086095E0
6.135312529E1,-3.830722570E-1,1.376665980E-1,9.821015358E0,9.829447548E0
6.135565191E1,-3.830722570E-1,1.328781992E-1,9.821015358E0,9.829381651E0
6.135817904E1,-3.878606856E-1,1.376665980E-1,9.825803757E0,9.834419529E0
6.136070660E1,-3.926490843E-1,1.424549967E-1,9.835380554E0,9.844245902E0
6.136323441E1,-4.070142806E-1,1.376665980E-1,9.844957352E0,9.854328895E0
6.136576233E1,-3.974374831E-1,1.376665980E-1,9.840168953E0,9.849153957E0
6.136828957E1,-3.782838583E-1,1.328781992E-1,9.835380554E0,9.843549458E0
6.137081378E1,-3.830722570E-1,1.233013868E-1,9.830592155E0,9.838825627E0
6.137333529E1,-3.926490843E-1,1.185129806E-1,9.830592155E0,9.839144310E0
6.137585701E1,-3.974374831E-1,1.233013868E-1,9.825803757E0,9.834611291E0
6.137837904E1,-3.926490843E-1,1.376665980E-1,9.830592155E0,9.839393656E0
6.138090144E1,-3.926490843E-1,1.376665980E-1,9.840168953E0,9.848961895E0
6.138342425E1,-3.926490843E-1,1.280897856E-1,9.835380554E0,9.844048504E0
6.138594753E1,-3.878606856E-1,1.376665980E-1,9.821015358E0,9.829635327E0
6.138847128E1,-3.830722570E-1,1.424549967E-1,9.806650162E0,9.815163023E0
6.139099550E1,-3.734954596E-1,1.424549967E-1,9.830592155E0,9.838716096E0
6.139352019E1,-3.782838583E-1,1.424549967E-1,9.835380554E0,9.843683393E0
6.139604529E1,-3.878606856E-1,1.424549967E-1,9.830592155E0,9.839271897E0
6.139857076E1,-3.926490843E-1,1.328781992E-1,9.821015358E0,9.829759538E0
6.140109654E1,-3.878606856E-1,1.376665980E-1,9.821015358E0,9.829635327E0
6.140362259E1,-3.878606856E-1,1.472434103E-1,9.825803757E0,9.834558251E0
6.140614878E1,-3.878606856E-1,1.328781992E-1,9.821015358E0,9.829569430E0
6.140867509E1,-3.926490843E-1,1.185129806E-1,9.830592155E0,9.839144310E0
6.141120681E1,-3.926490843E-1,1.185129806E-1,9.835380554E0,9.843928549E0
6.141372623E1,-3.878606856E-1,1.280897856E-1,9.830592155E0,9.839074399E0
6.141624582E1,-3.830722570E-1,1.376665980E-1,9.830592155E0,9.839016138E0
6.141876576E1,-3.878606856E-1,1.376665980E-1,9.835380554E0,9.843987944E0
6.142128623E1,-3.782838583E-1,1.328781992E-1,9.825803757E0,9.833980616E0
6.142380733E1,-3.687070608E-1,1.280897856E-1,9.811438560E0,9.819199484E0
6.142632915E1,-3.830722570E-1,1.233013868E-1,9.825803757E0,9.834041237E0
6.142885175E1,-3.878606856E-1,1.233013868E-1,9.844957352E0,9.853366146E0
6.143137519E1,-3.830722570E-1,1.424549967E-1,9.840168953E0,9.848652842E0
6.143389946E1,-3.830722570E-1,1.424549967E-1,9.835380554E0,9.843868570E0
6.143642451E1,-3.926490843E-1,1.233013868E-1,9.840168953E0,9.848771576E0
6.143895029E1,-4.022258818E-1,1.185129806E-1,9.835380554E0,9.844315194E0
6.144147675E1,-4.022258818E-1,1.280897856E-1,9.821015358E0,9.830083179E0
6.144400373E1,-3.926490843E-1,1.376665980E-1,9.821015358E0,9.829825434E0
6.144653113E1,-3.974374831E-1,1.376665980E-1,9.825803757E0,9.834801885E0
6.144905878E1,-4.022258818E-1,1.233013868E-1,9.830592155E0,9.839589982E0
6.145158654E1,-3.974374831E-1,1.233013868E-1,9.840168953E0,9.848963641E0
6.145411160E1,-3.974374831E-1,1.376665980E-1,9.835380554E0,9.844369929E0
6.145663670E1,-3.878606856E-1,1.376665980E-1,9.830592155E0,9.839203735E0
6.145916722E1,-3.878606856E-1,1.376665980E-1,9.825803757E0,9.834419529E0
6.146168712E1,-3.926490843E-1,1.376665980E-1,9.821015358E0,9.829825434E0
6.146420717E1,-3.878606856E-1,1.424549967E-1,9.830592155E0,9.839271897E0
6.146672753E1,-3.926490843E-1,1.424549967E-1,9.830592155E0,9.839461817E0
6.146924837E1,-3.926490843E-1,1.328781992E-1,9.830592155E0,9.839327825E0
6.147176977E1,-3.974374831E-1,1.328781992E-1,9.830592155E0,9.839520074E0
6.147429186E1,-3.878606856E-1,1.280897856E-1,9.830592155E0,9.839074399E0
6.147681467E1,-3.830722570E-1,1.280897856E-1,9.825803757E0,9.834102441E0
6.147933821E1,-3.878606856E-1,1.280897856E-1,9.830592155E0,9.839074399E0
6.148186248E1,-3.878606856E-1,1.376665980E-1,9.830592155E0,9.839203735E0
6.148438748E1,-3.926490843E-1,1.424549967E-1,9.835380554E0,9.844245902E0
6.148691316E1,-3.926490843E-1,1.233013868E-1,9.840168953E0,9.848771576E0
6.148943941E1,-3.830722570E-1,1.328781992E-1,9.840168953E0,9.848518975E0
6.149196613E1,-3.926490843E-1,1.472434103E-1,9.840168953E0,9.849100413E0
6.149449321E1,-3.974374831E-1,1.472434103E-1,9.840168953E0,9.849292472E0
6.149702050E1,-3.974374831E-1,1.424549967E-1,9.840168953E0,9.849222051E0
6.149954790E1,-3.878606856E-1,1.328781992E-1,9.835380554E0,9.843922144E0
6.150207259E1,-3.878606856E-1,1.280897856E-1,9.830592155E0,9.839074399E0
6.150459733E1,-3.974374831E-1,1.233013868E-1,9.835380554E0,9.844179520E0
6.150712212E1,-3.878606856E-1,1.233013868E-1,9.835380554E0,9.843797529E0
6.150965233E1,-3.878606856E-1,1.328781992E-1,9.830592155E0,9.839137902E0
6.151217232E1,-3.878606856E-1,1.280897856E-1,9.825803757E0,9.834290130E0
6.151469248E1,-3.878606856E-1,1.280897856E-1,9.816226959E0,9.824721605E0
6.151721295E1,-3.926490843E-1,1.328781992E-1,9.816226959E0,9.824975401E0
6.151973384E1,-4.022258818E-1,1.280897856E-1,9.816226959E0,9.825299200E0
6.152225529E1,-3.926490843E-1,1.280897856E-1,9.825803757E0,9.834480147E0
6.152477738E1,-3.878606856E-1,1.376665980E-1,9.840168953E0,9.848772158E0
6.152730019E1,-3.926490843E-1,1.424549967E-1,9.844957352E0,9.853814083E0
6.152982373E1,-3.974374831E-1,1.376665980E-1,9.835380554E0,9.844369929E0
6.153234800E1,-3.926490843E-1,1.376665980E-1,9.830592155E0,9.839393656E0
6.153487300E1,-3.878606856E-1,1.520318091E-1,9.825803757E0,9.834631109E0
6.153739868E1,-3.926490843E-1,1.472434103E-1,9.830592155E0,9.839532309E0
6.153992493E1,-4.022258818E-1,1.424549967E-1,9.840168953E0,9.849416435E0
6.154245165E1,-3.974374831E-1,1.376665980E-1,9.840168953E0,9.849153957E0
6.154497873E1,-3.830722570E-1,1.424549967E-1,9.830592155E0,9.839084302E0
6.154750602E1,-3.878606856E-1,1.472434103E-1,9.825803757E0,9.834558251E0
6.155003342E1,-3.926490843E-1,1.328781992E-1,9.840168953E0,9.848896128E0
6.155256045E1,-3.926490843E-1,1.328781992E-1,9.840168953E0,9.848896128E0
6.155508472E1,-3.926490843E-1,1.376665980E-1,9.830592155E0,9.839393656E0
6.155760628E1,-3.974374831E-1,1.424549967E-1,9.825803757E0,9.834870078E0
6.156012806E1,-3.878606856E-1,1.424549967E-1,9.821015358E0,9.829703556E0
6.156265009E1,-3.926490843E-1,1.328781992E-1,9.816226959E0,9.824975401E0
6.156517248E1,-3.926490843E-1,1.280897856E-1,9.821015358E0,9.829695975E0
6.156769529E1,-3.926490843E-1,1.376665980E-1,9.825803757E0,9.834609543E0
6.157021858E1,-3.974374831E-1,1.472434103E-1,9.825803757E0,9.834940602E0
6.157274233E1,-3.974374831E-1,1.424549967E-1,9.825803757E0,9.834870078E0
6.157526654E1,-3.878606856E-1,1.424549967E-1,9.835380554E0,9.844056074E0
6.157779123E1,-3.830722570E-1,1.376665980E-1,9.830592155E0,9.839016138E0
6.158031634E1,-3.734954596E-1,1.328781992E-1,9.844957352E0,9.852935640E0
6.158284180E1,-3.830722570E-1,1.280897856E-1,9.844957352E0,9.853239904E0
6.158536759E1,-3.974374831E-1,1.233013868E-1,9.830592155E0,9.839395404E0
6.158789363E1,-3.974374831E-1,1.328781992E-1,9.830592155E0,9.839520074E0
6.159041983E1,-3.878606856E-1,1.376665980E-1,9.825803757E0,9.834419529E0
6.159294613E1,-3.830722570E-1,1.424549967E-1,9.821015358E0,9.829515779E0
6.159547785E1,-3.878606856E-1,1.424549967E-1,9.816226959E0,9.824919392E0
6.159799712E1,-3.974374831E-1,1.328781992E-1,9.801861763E0,9.810815827E0
6.160051654E1,-3.878606856E-1,1.280897856E-1,9.816226959E0,9.824721605E0
6.160303634E1,-3.782838583E-1,1.233013868E-1,9.825803757E0,9.833855875E0
6.160555665E1,-3.878606856E-1,1.280897856E-1,9.821015358E0,9.829505866E0
6.160807764E1,-3.878606856E-1,1.280897856E-1,9.830592155E0,9.839074399E0
6.161059941E1,-3.974374831E-1,1.328781992E-1,9.835380554E0,9.844304131E0
6.161312201E1,-4.022258818E-1,1.376665980E-1,9.835380554E0,9.844564409E0
6.161564550E1,-3.926490843E-1,1.328781992E-1,9.849745750E0,9.858464448E0
6.161816988E1,-3.926490843E-1,1.376665980E-1,9.844957352E0,9.853746021E0
6.162069509E1,-3.878606856E-1,1.424549967E-1,9.830592155E0,9.839271897E0
6.162322102E1,-3.830722570E-1,1.328781992E-1,9.825803757E0,9.834165976E0
6.162574764E1,-3.830722570E-1,1.328781992E-1,9.825803757E0,9.834165976E0
6.162827477E1,-3.878606856E-1,1.280897856E-1,9.825803757E0,9.834290130E0
6.163080233E1,-3.926490843E-1,1.280897856E-1,9.816226959E0,9.824911807E0
6.163333014E1,-3.878606856E-1,1.328781992E-1,9.821015358E0,9.829569430E0
6.163585806E1,-3.878606856E-1,1.328781992E-1,9.830592155E0,9.839137902E0
6.163838529E1,-3.926490843E-1,1.424549967E-1,9.840168953E0,9.849029990E0
6.164090956E1,-4.022258818E-1,1.424549967E-1,9.840168953E0,9.849416435E0
6.164343378E1,-4.022258818E-1,1.328781992E-1,9.835380554E0,9.844498612E0
6.164595529E1,-3.830722570E-1,1.280897856E-1,9.830592155E0,9.838886801E0
6.164847701E1,-3.782838583E-1,1.328781992E-1,9.830592155E0,9.838765035E0
6.165099904E1,-3.878606856E-1,1.424549967E-1,9.825803757E0,9.834487724E0
6.165352144E1,-3.926490843E-1,1.376665980E-1,9.821015358E0,9.829825434E0
6.165604425E1,-3.878606856E-1,1.233013868E-1,9.830592155E0,9.839013226E0
6.165856753E1,-3.878606856E-1,1.376665980E-1,9.840168953E0,9.848772158E0
6.166109128E1,-3.926490843E-1,1.424549967E-1,9.825803757E0,9.834677737E0
6.166361550E1,-3.926490843E-1,1.424549967E-1,9.830592155E0,9.839461817E0
6.166614019E1,-3.926490843E-1,1.328781992E-1,9.835380554E0,9.844111974E0
