"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.715936401E1,1.691900752E-2,-4.010349512E-3,-1.530647278E-2,2.316514252E-2
1.716419109E1,-1.644786447E-2,5.529016256E-3,-1.755142212E-2,2.468105923E-2
1.716901823E1,-2.108260989E-3,5.497336388E-3,-5.540847778E-3,8.084953052E-3
1.717384531E1,-2.110652253E-2,1.261350513E-2,-3.120422363E-3,2.478553692E-2
1.717867245E1,-1.144362986E-2,1.489555836E-2,-3.094673157E-3,1.903710391E-2
1.718349953E1,1.237603463E-2,7.667034864E-3,-3.068923950E-3,1.487843913E-2
1.718832661E1,9.895492345E-3,-1.874119043E-3,6.447792053E-3,1.195855816E-2
1.719315375E1,-4.429787397E-3,1.004952192E-2,-1.733207703E-2,2.051869395E-2
1.719798083E1,-4.425641149E-3,5.234152079E-3,1.795768738E-3,7.085720353E-3
1.720280797E1,-4.423517734E-3,-1.913726330E-3,-2.965927124E-3,5.659203240E-3
1.720763505E1,-9.167172015E-3,-1.912623644E-3,1.604175568E-2,1.857506654E-2
1.721246214E1,5.141988397E-3,1.475700736E-2,1.353740692E-2,2.067536450E-2
1.721728927E1,7.410015911E-3,1.464816928E-2,3.932952881E-3,1.688032338E-2
1.722211635E1,-2.207253128E-3,5.078196526E-3,-8.449554443E-4,5.601249506E-3
1.722694349E1,-1.171415299E-2,5.079388618E-3,8.654594421E-3,1.542477143E-2
1.723177057E1,2.586998045E-3,7.453411818E-3,3.837585449E-3,8.773424000E-3
1.723659766E1,4.933796823E-3,2.659797668E-3,-3.314018250E-3,6.511496885E-3
1.724142479E1,-4.632610828E-3,2.790391445E-4,-1.515102386E-2,1.584589758E-2
1.724625188E1,9.609527886E-3,-4.454791546E-3,-5.533218384E-3,1.195009203E-2
1.725107901E1,3.438442945E-5,2.656638622E-3,6.375312805E-3,6.906773807E-3
1.725590609E1,1.664074324E-2,2.757608891E-4,-1.028633118E-2,1.956524952E-2
1.726073323E1,-1.909569278E-2,5.033522844E-3,-3.083229065E-3,1.998719932E-2
1.726556031E1,-9.450551122E-3,1.449748874E-2,-7.802009583E-3,1.898318861E-2
1.727038740E1,4.802502692E-3,4.870206118E-3,4.126548767E-3,7.988200327E-3
1.727521453E1,2.608466148E-2,4.843890667E-3,1.358318329E-2,2.980563218E-2
1.728004161E1,-1.210434735E-2,1.430943608E-2,-7.667541504E-4,1.875801422E-2
1.728486875E1,-4.947829992E-3,2.369254827E-3,-1.025104523E-2,1.162662110E-2
1.728969583E1,2.180278301E-3,-9.471625090E-3,4.072189331E-3,1.053793249E-2
1.729452292E1,-4.960071295E-3,-2.230703831E-3,1.115894318E-2,1.241371659E-2
1.729935005E1,-2.580609173E-3,-1.646426320E-2,-1.503753662E-2,2.244680409E-2
1.730417714E1,-2.563629299E-3,-4.448384047E-3,-3.047943115E-3,5.970784960E-3
1.730900427E1,-2.516560256E-3,-4.397183657E-3,-3.021240234E-3,5.898829730E-3
1.731383135E1,-9.590517730E-3,-4.346162081E-3,4.124641418E-3,1.130839608E-2
1.731865844E1,-1.194647700E-2,-1.922786236E-3,8.835792542E-3,1.498287854E-2
1.732348557E1,-2.418391407E-3,-1.921713352E-3,-7.848739624E-3,8.434708821E-3
1.732831266E1,-5.912035704E-5,2.825081348E-3,6.451606750E-3,7.043281160E-3
1.733313974E1,7.085721940E-3,-2.331525087E-2,1.652717590E-3,2.442416537E-2
1.733796688E1,4.592787474E-3,6.510913372E-4,-7.851600647E-3,9.119498310E-3
1.734279396E1,4.492513835E-3,6.890296936E-4,-7.784843445E-3,9.014501092E-3
1.734762109E1,4.451543093E-3,1.259106398E-2,1.772880554E-3,1.347197957E-2
1.735244818E1,-3.085993230E-4,-6.482422352E-3,-2.987861633E-3,7.144532891E-3
1.735727531E1,-5.027081817E-3,3.048181534E-3,1.783370972E-3,6.143563647E-3
1.736210240E1,-1.688436046E-2,1.018506289E-2,1.769065857E-3,1.979764451E-2
1.736692948E1,-7.226426154E-3,7.770657539E-3,-7.735252380E-3,1.313158341E-2
1.737175661E1,-1.426013932E-2,-6.487905979E-3,-2.923965454E-3,1.593719145E-2
1.737658370E1,-1.180218533E-2,1.971140504E-2,-1.001644135E-2,2.506312359E-2
1.738141083E1,1.670875587E-2,2.430701256E-2,-5.187988281E-3,2.994876633E-2
1.738623792E1,1.413463429E-2,1.465627551E-2,4.348754883E-3,2.082080612E-2
1.739106500E1,-2.626094967E-3,1.451903582E-2,-2.807617188E-3,1.501937050E-2
1.739589214E1,4.480678588E-3,2.547889948E-3,-2.783775330E-3,5.858125031E-3
1.740071922E1,-2.680826932E-3,-6.979703903E-3,6.730079651E-3,1.005967553E-2
1.740554635E1,-1.927219704E-2,-4.534512758E-3,2.091217041E-2,2.879753906E-2
1.741037344E1,-1.199747622E-2,3.217756748E-4,1.362228394E-2,1.815515340E-2
1.741520052E1,-1.193225384E-2,-4.441529512E-3,1.644134521E-3,1.283779749E-2
1.742002766E1,-1.183634996E-2,-4.419624805E-3,1.586627960E-2,2.028228518E-2
1.742485474E1,1.514069736E-4,2.779334784E-3,1.099014282E-2,1.133714537E-2
1.742968188E1,-2.227261662E-3,1.469337940E-2,-3.336906433E-3,1.523125199E-2
1.743450896E1,1.596547663E-4,-1.623305678E-2,8.558273315E-3,1.835161204E-2
1.743933604E1,4.870329052E-3,5.559027195E-4,8.487701416E-3,9.801541115E-3
1.744416318E1,4.793990403E-3,-4.179984331E-3,1.316261292E-2,1.461878900E-2
1.744899026E1,7.122397423E-3,-4.101634026E-3,5.935668945E-3,1.013824998E-2
1.745381740E1,-8.837133646E-5,3.065317869E-3,-3.604888916E-3,4.732780074E-3
1.745864448E1,2.280723304E-3,1.257482171E-2,3.546714783E-3,1.326299459E-2
1.746347156E1,4.630073905E-3,7.767766714E-3,2.012920380E-2,2.206718445E-2
1.746829870E1,-7.276456803E-3,-4.147261381E-3,5.723953247E-3,1.014446851E-2
1.747312578E1,-4.876695573E-3,1.488465071E-2,9.317398071E-4,1.569086121E-2
1.747795286E1,-1.201670989E-2,5.666613579E-4,-1.568603516E-2,1.976800750E-2
1.748278000E1,2.346429974E-3,2.948909998E-3,5.801200867E-3,6.917783987E-3
1.748760708E1,2.322349697E-3,7.625907660E-3,1.287078857E-2,1.513951698E-2
1.749243422E1,-2.143035457E-2,4.580020905E-4,8.993148804E-4,2.145410520E-2
1.749726130E1,-1.416688040E-2,4.976987839E-4,8.926391602E-4,1.420369702E-2
1.750208844E1,1.442024112E-2,5.371868610E-4,-3.859519958E-3,1.493746357E-2
1.750691552E1,-4.687514156E-3,1.246988773E-2,-3.824234009E-3,1.385985768E-2
1.751174260E1,6.454437971E-5,1.003643870E-2,9.555816650E-4,1.008203373E-2
1.751656974E1,-1.186340675E-2,7.594197989E-3,9.479522705E-4,1.411775040E-2
1.752139682E1,1.255720854E-4,-1.917243004E-3,9.422302246E-4,2.139950205E-3
1.752622391E1,1.432805881E-2,-1.137855649E-2,-1.093006134E-2,2.131269711E-2
1.753105104E1,-4.778929055E-3,-1.748681068E-3,2.000999451E-2,2.064693509E-2
1.753587812E1,-2.372668684E-2,6.822943687E-4,1.272678375E-2,2.693310636E-2
1.754070526E1,7.284738123E-3,-1.117354631E-2,-6.362915039E-3,1.477843816E-2
1.754553234E1,1.430991292E-2,-6.291300058E-3,1.030158997E-2,1.872102615E-2
1.755035943E1,-4.796922207E-3,5.698323250E-3,7.276535034E-4,7.484038358E-3
1.755518656E1,1.422159001E-2,-1.424312592E-3,7.238388062E-4,1.431105277E-2
1.756001365E1,4.607021809E-3,1.764336228E-2,-1.651763916E-3,1.830959330E-2
1.756484078E1,6.966222078E-3,3.273308277E-3,1.022720337E-2,1.279994085E-2
1.756966786E1,6.875403225E-3,-1.572290063E-2,-1.358699799E-2,2.188806268E-2
1.757449495E1,2.010341734E-3,-3.742575645E-3,3.135681152E-3,5.280231305E-3
1.757932208E1,-3.535859287E-4,1.768791676E-2,-4.008293152E-3,1.813984113E-2
1.758414917E1,-3.259293735E-4,1.524043083E-2,-1.108932495E-2,1.885073181E-2
1.758897630E1,-2.730857581E-3,5.636304617E-3,-8.624076843E-3,1.065834013E-2
1.759380338E1,-5.085509270E-3,8.005708456E-3,1.280498505E-2,1.593491181E-2
1.759863052E1,-2.645533532E-3,5.580395460E-3,-3.911972046E-3,7.310484693E-3
1.760345760E1,2.146989107E-3,-3.943383694E-3,-1.504898071E-3,4.735457252E-3
1.760828469E1,-1.923137158E-2,-6.239920855E-3,-3.864288330E-3,2.058433845E-2
1.761311182E1,-7.241461426E-3,-6.173521280E-3,-3.831863403E-3,1.025837734E-2
1.761793891E1,-9.522959590E-5,1.039952040E-3,-6.172180176E-3,6.259902319E-3
1.762276604E1,-1.196337119E-2,5.791336298E-3,-1.374244690E-3,1.336227431E-2
1.762759312E1,-1.421384141E-2,3.384679556E-3,3.383636475E-3,1.499794449E-2
1.763242021E1,-1.409991831E-2,3.370761871E-3,3.355026245E-3,1.488038753E-2
1.763724734E1,-2.092298120E-3,9.839534760E-4,-1.418113708E-3,2.712364717E-3
1.764207443E1,-1.868956536E-2,3.392130136E-3,-1.404762268E-3,1.904677813E-2
1.764690151E1,-1.928169280E-3,8.094698191E-3,1.047039032E-2,1.337426817E-2
1.765172865E1,-1.140815765E-2,2.702456713E-2,3.264427185E-3,2.951490766E-2
1.765655573E1,-4.140492529E-3,1.497849822E-2,3.238677979E-3,1.587413375E-2
1.766138286E1,7.752899081E-3,2.198669314E-2,3.211975098E-3,2.353378218E-2
1.766620995E1,-6.554525346E-3,-1.910954714E-3,1.742267609E-2,1.871264793E-2
1.767103703E1,-1.786906272E-3,-4.253804684E-3,-8.824348450E-3,9.957761489E-3
1.767586417E1,7.685746998E-3,2.914547920E-3,-4.006385803E-3,9.144201643E-3
1.768069125E1,-2.322930098E-2,7.650166750E-3,3.146171570E-3,2.465814005E-2
1.768551838E1,6.885752082E-4,-4.234492779E-3,7.486343384E-4,4.354941823E-3
1.769034547E1,7.767718285E-3,1.242524385E-2,5.487442017E-3,1.564724104E-2
1.769517255E1,-1.131284237E-2,5.217194557E-3,-1.675605774E-3,1.257009054E-2
1.769999969E1,5.357842892E-3,7.531613111E-3,7.104873657E-4,9.270192491E-3
1.770482677E1,1.005642116E-2,3.642141819E-4,7.822990417E-3,1.274611461E-2
1.770965391E1,-6.699569523E-3,-1.968353987E-3,-1.834297180E-2,1.962710533E-2
1.771448099E1,9.932678193E-3,-4.310578108E-3,-6.325721741E-3,1.254009311E-2
1.771930807E1,-2.077508718E-3,7.604032755E-3,-8.645057678E-3,1.169933241E-2
1.772413521E1,-2.582278848E-2,-1.936584711E-3,-1.331996918E-2,2.912023942E-2
1.772896229E1,-1.941766590E-3,5.212485790E-3,1.029014587E-3,5.656795615E-3
1.773378938E1,4.145279527E-4,7.585257292E-3,3.394126892E-3,8.320340075E-3
1.773861651E1,-1.145786420E-2,1.942998171E-2,-6.124496460E-3,2.337341006E-2
1.774344359E1,-2.325856686E-2,1.693838835E-2,-6.072044373E-3,2.940645601E-2
1.774827073E1,-1.597985998E-2,4.917889833E-3,8.215904236E-3,1.862908070E-2
1.775309781E1,-4.015050828E-3,-2.227634192E-3,5.773544312E-3,7.376774442E-3
1.775792490E1,7.879287004E-3,-6.911486387E-3,5.727767944E-3,1.194399989E-2
1.776275203E1,-1.117296144E-2,1.217254996E-2,-3.808975220E-3,1.695624759E-2
1.776757911E1,1.024232805E-2,-1.876211166E-2,-1.403808594E-3,2.142178322E-2
1.777240625E1,-6.456736475E-3,1.459950209E-2,-1.393318176E-3,1.602423922E-2
1.777723333E1,3.054842353E-3,2.656906843E-3,-6.127357483E-3,7.344094600E-3
1.778206042E1,2.995625138E-3,1.928848028E-2,1.044273376E-3,1.954762769E-2
1.778688755E1,-6.524406374E-3,7.335901260E-3,-1.334190369E-3,9.907743929E-3
1.779171464E1,-8.906904608E-3,-2.202361822E-3,-1.081466675E-2,1.418239628E-2
1.779654177E1,-6.552040577E-3,-6.886273623E-3,-3.605842590E-3,1.016622353E-2
1.780136885E1,-1.364984363E-2,-4.412502050E-3,8.290290833E-3,1.656856444E-2
1.780619594E1,3.097798675E-3,5.159437656E-3,-6.014823914E-3,8.508481667E-3
1.781102307E1,-4.053182900E-3,9.905934334E-3,1.156806946E-3,1.076540891E-2
1.781585016E1,-1.651048660E-3,1.221054792E-2,-1.225471497E-3,1.238245625E-2
1.782067724E1,-2.065411210E-2,-4.457890987E-3,3.531455994E-3,2.142279907E-2
1.782550438E1,7.990054786E-3,1.697844267E-2,1.062202454E-2,2.156237223E-2
1.783033146E1,3.175172955E-3,-6.877869368E-3,-3.704071045E-3,8.432493856E-3
1.783515859E1,7.860712707E-3,2.685248852E-3,1.073837280E-3,8.375827849E-3
1.783998568E1,-8.819490671E-3,2.677142620E-3,-1.317310333E-2,1.607734928E-2
1.784481276E1,-6.406880915E-3,2.669095993E-3,-3.572463989E-3,7.806067860E-3
1.784963990E1,3.103289753E-3,3.176033497E-4,8.323669434E-3,8.889024245E-3
1.785446698E1,6.697885692E-4,5.104362965E-3,3.509521484E-3,6.230560091E-3
1.785929411E1,6.596818566E-4,3.595650196E-4,5.853652954E-3,5.901670955E-3
1.786412120E1,-8.870109916E-3,7.489323616E-3,1.060485840E-3,1.165733453E-2
1.786894828E1,7.781211287E-3,-4.423379898E-3,5.796432495E-3,1.066359079E-2
1.787377542E1,-4.151575267E-3,-2.028733492E-3,-3.744125366E-3,5.947252436E-3
1.787860250E1,-8.954979479E-3,9.866863489E-3,1.527023315E-2,2.026639270E-2
1.788342958E1,5.501583219E-4,2.679973841E-3,-3.840446472E-3,4.715290349E-3
1.788825672E1,-2.081489563E-2,-1.625263691E-2,-1.431465149E-3,2.644725277E-2
1.789308380E1,-1.355655119E-2,7.596671581E-3,-8.539199829E-3,1.773153781E-2
1.789791094E1,-8.792042732E-3,-6.718665361E-3,-6.096839905E-3,1.263376177E-2
1.790273802E1,3.112867475E-3,2.813756466E-3,8.191108704E-3,9.203338044E-3
1.790756510E1,5.426045507E-3,5.177497864E-3,5.748748779E-3,9.449686053E-3
1.791239224E1,1.243647374E-2,-1.380521059E-2,-8.534431458E-3,2.044715723E-2
1.791721932E1,-1.139951870E-2,2.934128046E-3,3.400802612E-3,1.225249331E-2
1.792204646E1,5.301129073E-3,-8.911192417E-3,3.374099731E-3,1.090393822E-2
1.792687354E1,-1.896452159E-3,2.442702651E-2,3.347396851E-3,2.472814632E-2
1.793170062E1,1.232288592E-2,1.240256429E-2,-1.424789429E-3,1.754158326E-2
1.793652776E1,-1.154239103E-2,4.782974720E-4,3.334045410E-3,1.202378551E-2
1.794135484E1,-9.108074009E-3,1.947179437E-2,-8.558273315E-3,2.313767123E-2
1.794618198E1,4.245974123E-4,7.488697767E-3,5.749702454E-3,9.450923527E-3
1.795100906E1,2.760183066E-3,1.218634844E-2,-8.534431458E-3,1.513149758E-2
1.795583615E1,-6.788115948E-3,-6.854772568E-3,-1.083564758E-2,1.450784904E-2
1.796066328E1,-2.337548509E-2,-2.037584782E-3,-3.627777100E-3,2.374291098E-2
1.796549036E1,1.000590250E-2,5.141556263E-3,-1.222610474E-3,1.131585003E-2
1.797031750E1,3.992132843E-4,1.466274261E-2,-1.307582855E-2,1.965025915E-2
1.797514458E1,-6.755530834E-3,-2.026289701E-3,1.272201538E-3,7.166696837E-3
1.797997167E1,3.866478801E-4,7.496237755E-3,3.634452820E-3,8.339803616E-3
1.798479880E1,-1.388762891E-2,-6.789267063E-3,3.603935242E-3,1.587289304E-2
1.798962589E1,2.893220633E-3,-4.316449165E-3,-5.916595459E-3,7.874551470E-3
1.799445297E1,4.917010665E-4,2.420839667E-2,-1.061153412E-2,2.643658253E-2
1.799928010E1,-9.065926075E-3,5.037754774E-3,1.340866089E-3,1.045791139E-2
1.800410719E1,1.470468566E-2,1.927658916E-2,1.330375671E-3,2.428136259E-2
1.800893432E1,3.393329680E-4,2.520114183E-3,-1.053810120E-3,2.752569369E-3
1.801376141E1,-9.158551693E-3,4.856914282E-3,6.072044373E-3,1.201409207E-2
1.801858849E1,5.181759596E-3,4.830449820E-3,-3.468513489E-3,7.887614582E-3
1.802341563E1,-9.131483734E-3,7.206410170E-3,-5.811691284E-3,1.300354176E-2
1.802824271E1,2.804499120E-3,-2.272397280E-3,3.731727600E-3,5.191800804E-3
1.803306979E1,2.747368068E-3,7.281571627E-3,3.701210022E-3,8.617904170E-3
1.803789693E1,-2.025816590E-3,1.909959316E-2,3.670692444E-3,1.955434414E-2
1.804272401E1,-9.132105857E-3,-2.342760563E-3,8.388519287E-3,1.261947464E-2
1.804755115E1,1.460882649E-2,-9.427487850E-3,3.573417664E-3,1.775006063E-2
1.805237823E1,2.154273540E-2,-2.216011286E-3,-3.575325012E-3,2.194955816E-2
1.805720531E1,1.183891483E-2,-6.899952888E-3,-8.289337158E-3,1.601506680E-2
1.806203245E1,-9.679675102E-3,7.409244776E-3,1.271247864E-3,1.225598178E-2
1.806685953E1,-4.888005555E-3,1.445132494E-2,1.312351227E-2,2.012361710E-2
1.807168667E1,-1.671720296E-2,1.197239757E-2,-1.222610474E-3,2.059849399E-2
1.807651375E1,7.087931037E-3,-3.597140312E-5,3.531455994E-3,7.919042983E-3
1.808134083E1,2.363551222E-2,1.181364059E-2,3.500938416E-3,2.665438260E-2
1.808616797E1,1.159984432E-2,2.237766981E-3,5.845069885E-3,1.318062333E-2
1.809099505E1,2.099018171E-2,-2.483129501E-3,5.798339844E-3,2.191744523E-2
1.809582219E1,8.946325630E-3,4.729002714E-3,1.008033752E-3,1.016938253E-2
1.810064927E1,-5.940534174E-4,1.425373554E-2,1.002311707E-3,1.430127635E-2
1.810547635E1,6.525017321E-3,-2.431720495E-3,5.740165710E-3,9.024334767E-3
1.811030349E1,-3.054644912E-3,-2.428889275E-5,9.479522705E-4,3.198446341E-3
1.811513057E1,-1.970236748E-2,9.510934353E-3,9.412765503E-4,2.189810856E-2
1.811995766E1,4.156880081E-3,-1.662653685E-2,8.052825928E-3,1.893592841E-2
1.812478479E1,8.747521788E-3,-1.647385955E-2,-6.252288818E-3,1.967227240E-2
1.812961188E1,2.281968109E-2,-2.114236355E-3,5.662918091E-3,2.360670417E-2
1.813443901E1,3.641933203E-3,2.905428410E-4,-8.620262146E-3,9.362532353E-3
1.813926609E1,-1.303135976E-2,1.459804177E-2,-6.175041199E-3,2.051951010E-2
1.814409318E1,-8.240006864E-3,5.057632923E-3,5.742073059E-3,1.124494406E-2
1.814892031E1,8.347596973E-3,5.058854818E-3,8.069038391E-3,1.266427131E-2
1.815374740E1,1.295980439E-2,-2.087563276E-3,5.627632141E-3,1.428232102E-2
1.815857448E1,9.536333382E-4,9.808510542E-3,-1.536369324E-3,9.973801998E-3
1.816340161E1,1.043268852E-2,1.214316487E-2,-1.101303101E-2,1.943152837E-2
1.816822870E1,3.223568201E-3,2.593785524E-3,-3.801345825E-3,5.618660461E-3
1.817305583E1,-8.672237396E-3,2.615660429E-3,5.723953247E-3,1.071508384E-2
1.817788292E1,-2.281354368E-2,9.756147861E-3,-8.558273315E-3,2.624660432E-2
1.818271000E1,-1.300256699E-3,7.345318794E-3,5.749702454E-3,9.418251110E-3
1.818753714E1,-1.793336123E-2,1.207339764E-2,5.702972412E-3,2.235836018E-2
1.819236422E1,1.106906682E-3,7.270514965E-3,-8.579254150E-3,1.129996602E-2
1.819719130E1,-6.025493145E-3,1.671573520E-2,3.355979919E-3,1.808272579E-2
1.820201844E1,-1.312768832E-2,-2.421557903E-3,8.072853088E-3,1.560035577E-2
1.820684552E1,-5.874935538E-3,-9.534955025E-3,-3.859519958E-3,1.184593302E-2
1.821167266E1,1.316390932E-3,4.796206951E-3,8.038520813E-3,9.452740505E-3
1.821649974E1,-5.817756057E-3,7.231086493E-3,-3.890037537E-3,1.006316498E-2
1.822132682E1,-8.146684617E-3,2.439320087E-3,-3.857612610E-3,9.338090157E-3
1.822615396E1,1.804762520E-2,7.208257914E-3,3.295898438E-3,1.971138514E-2
1.823098104E1,-2.953471988E-2,7.162302732E-3,3.269195557E-3,3.056609067E-2
1.823580818E1,-1.262446493E-2,-4.718303680E-3,3.243446350E-3,1.386215887E-2
1.824063526E1,-3.004014492E-3,4.826962948E-3,8.449554443E-4,5.747836469E-3
1.824546234E1,-5.803965032E-4,-9.407192469E-3,3.212928772E-3,9.957662453E-3
1.825028948E1,-1.247274131E-2,4.893392324E-3,3.185272217E-3,1.377172913E-2
1.825511656E1,1.806486398E-3,-6.968468428E-3,-1.107692719E-2,1.321064954E-2
1.825994370E1,1.699194312E-3,-4.523247480E-3,-6.239891052E-3,7.891975001E-3
1.826477078E1,8.770912886E-3,-6.873548031E-3,3.303527832E-3,1.162273081E-2
1.826959786E1,-1.028976217E-2,-2.106848359E-2,5.646705627E-3,2.411732760E-2
1.827442500E1,1.654878259E-3,-1.375988126E-2,3.228187561E-3,1.423004389E-2
1.827925208E1,-1.257149875E-2,6.355941296E-4,-6.289482117E-3,1.407139460E-2
1.828407917E1,-5.352616310E-3,1.491111517E-2,8.840560913E-4,1.586736941E-2
1.828890630E1,-2.939652652E-3,5.930662155E-4,-1.098537445E-2,1.138734987E-2
1.829373338E1,1.827079803E-3,1.009377837E-2,-1.089382172E-2,1.496321937E-2
1.829856052E1,-5.957894027E-4,7.651180029E-3,-2.029514313E-2,2.169765783E-2
1.830338760E1,1.777533442E-3,2.885133028E-3,-3.514289856E-3,4.881992515E-3
1.830821469E1,-7.792808115E-3,2.423143387E-2,8.379936218E-3,2.679764125E-2
1.831304182E1,4.101790488E-3,-4.430711269E-3,5.936622620E-3,8.467548387E-3
1.831786891E1,6.406728178E-3,-9.037554264E-3,3.519058228E-3,1.162356760E-2
1.832269599E1,1.545574516E-3,-8.889615536E-3,-1.254081726E-3,9.109708334E-3
1.832752313E1,-7.964361459E-3,-1.653283834E-3,3.503799438E-3,8.856693028E-3
1.833235021E1,1.590009779E-3,1.029750705E-2,-1.075935364E-2,1.497766581E-2
1.833717734E1,1.543991268E-3,5.509316921E-3,-3.551483154E-3,6.734204821E-3
1.834200443E1,-5.533579737E-3,-4.013866186E-3,5.970001221E-3,9.075931965E-3
1.834683151E1,1.596424729E-3,-3.995239735E-3,1.174926758E-3,4.459928849E-3
1.835165865E1,-3.198396415E-3,-1.545310020E-3,3.539085388E-3,5.014264459E-3
1.835648573E1,-1.269703731E-2,8.254945278E-4,2.011871338E-2,2.380459673E-2
1.836131281E1,2.302671783E-2,-3.883659840E-3,1.520729065E-2,2.786708159E-2
1.836613995E1,-5.586810410E-3,2.466693521E-2,3.218650818E-3,2.549568309E-2
1.837096703E1,1.100692339E-2,5.492597818E-3,3.191947937E-3,1.270863978E-2
1.837579417E1,2.040419355E-2,1.498159766E-2,3.167152405E-3,2.551098268E-2
1.838062125E1,8.335981518E-3,-4.082828760E-3,7.886886597E-3,1.218035544E-2
1.838544833E1,1.060662605E-2,-1.632571220E-3,7.038116455E-4,1.075458766E-2
1.839027547E1,3.365825862E-3,1.025971770E-2,1.018905640E-2,1.484612614E-2
1.839510255E1,-3.756158054E-3,1.253214478E-2,-1.759529114E-3,1.320073176E-2
1.839992964E1,-2.031032369E-2,1.244199276E-2,-1.360893250E-2,2.743201552E-2
1.840475677E1,-1.132309437E-3,9.979546070E-3,-4.003524780E-3,1.081210780E-2
1.840958385E1,-1.126404852E-3,-6.670445204E-3,7.896423340E-3,1.039793867E-2
1.841441099E1,1.074287109E-2,-4.198461771E-3,-4.032135010E-3,1.221861176E-2
1.841923807E1,-3.617711365E-3,1.005887985E-2,-1.626014709E-3,1.081262333E-2
1.842406516E1,1.064520516E-2,-6.650090218E-3,7.878303528E-3,1.481930360E-2
1.842889229E1,-3.685325384E-3,1.002979279E-2,6.942749023E-4,1.070795892E-2
1.843371938E1,-8.493617177E-3,1.233348250E-2,5.433082581E-3,1.593030790E-2
1.843854651E1,-1.317312568E-2,7.499188185E-3,-1.596736908E-2,2.201649243E-2
1.844337359E1,-1.066575572E-2,-6.757110357E-3,-1.820564270E-2,2.215541269E-2
1.844820068E1,3.656886518E-3,7.550626993E-3,9.298324585E-4,8.440934510E-3
1.845302781E1,-3.525994718E-3,-4.333198071E-3,1.041412354E-2,1.181791916E-2
1.845785490E1,-3.588847816E-3,4.337430000E-4,3.208160400E-3,4.833244748E-3
1.846268198E1,-3.621943295E-3,-4.330605268E-3,-1.580333710E-2,1.678148023E-2
1.846750911E1,-5.998406559E-3,-1.907348633E-3,9.393692017E-4,6.364061168E-3
1.847233620E1,-8.326828480E-3,-4.220724106E-3,3.306388855E-3,9.903675670E-3
1.847716333E1,-5.918316543E-3,5.349516869E-3,-6.212234497E-3,1.011116506E-2
1.848199042E1,-5.874518305E-3,-1.799345016E-3,-8.532524109E-3,1.051435093E-2
1.848681750E1,3.661442548E-3,5.377829075E-3,1.031875610E-3,6.587258486E-3
1.849164464E1,5.998287350E-3,3.003716469E-3,-3.721237183E-3,7.671334299E-3
1.849647172E1,5.913540721E-3,3.080785275E-3,3.433227539E-3,7.499883539E-3
1.850129880E1,1.055501401E-3,5.442291498E-3,-1.557922363E-2,1.653616730E-2
1.850612594E1,1.042179763E-3,1.724636555E-2,-5.958557129E-3,1.827642378E-2
1.851095302E1,-8.462563157E-3,1.946061850E-2,1.209259033E-3,2.125542178E-2
1.851578010E1,3.498077393E-3,2.643117309E-2,-1.173019409E-3,2.668743957E-2
1.852060724E1,-1.251135021E-3,7.241994143E-3,1.070213318E-2,1.298258343E-2
1.852543432E1,-1.079424098E-2,2.449989319E-3,-1.251220703E-3,1.113928361E-2
1.853026146E1,5.872122943E-3,1.193541288E-2,1.132011414E-3,1.334980743E-2
1.853508854E1,-1.553826779E-2,-4.672139883E-3,1.126289368E-3,1.626453764E-2
1.853991563E1,3.539521247E-3,-2.158194780E-3,3.493309021E-3,5.421182831E-3
1.854474276E1,1.296878979E-2,1.451334357E-2,1.058387756E-2,2.215502459E-2
1.854956984E1,3.278937191E-3,7.287740707E-3,1.004219055E-3,8.054256616E-3
1.855439693E1,-8.705042303E-3,7.241278887E-3,-1.377105713E-3,1.140659027E-2
1.855922406E1,-2.290454879E-2,4.793226719E-3,8.124351501E-3,2.477091975E-2
1.856405115E1,-2.986807749E-2,4.767805338E-3,5.682945251E-3,3.077547542E-2
1.856887828E1,-1.775928587E-2,9.488105774E-3,1.275539398E-2,2.383519375E-2
1.857370536E1,-2.710834518E-2,-7.157534361E-3,-6.332397461E-3,2.874355465E-2
1.857853245E1,-7.934134454E-3,-2.308487892E-3,3.213882446E-3,8.866151716E-3
1.858335958E1,-7.841251791E-4,1.433533430E-2,-1.105022430E-2,1.811695667E-2
1.858818667E1,3.992885351E-3,-2.350807190E-3,-3.838539124E-3,6.016960235E-3
1.859301375E1,-1.502797380E-2,-4.689842463E-3,9.403228760E-4,1.577082198E-2
1.859784088E1,1.119543426E-2,-2.263754606E-3,3.305435181E-3,1.189067849E-2
1.860266797E1,-7.658079267E-4,4.887908697E-3,5.649566650E-3,7.509708153E-3
1.860749510E1,1.824834384E-2,-4.630088806E-3,7.977485657E-3,2.044700596E-2
1.861232219E1,-5.637075752E-3,4.914313555E-3,-1.107120514E-2,1.336033997E-2
1.861714927E1,6.212305278E-3,4.887491465E-3,-8.605957031E-3,1.168515323E-2
1.862197641E1,-1.994569227E-2,4.890263081E-3,1.282310486E-2,2.421109934E-2
1.862680349E1,-1.975476742E-2,2.147394419E-2,-8.638381958E-3,3.043029342E-2
1.863163057E1,6.477799267E-3,4.699110985E-3,1.041603088E-2,1.313534266E-2
1.863645771E1,-3.073230386E-3,4.703581333E-3,5.584716797E-3,7.921962135E-3
