"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.339307163E0,2.877489924E-1,-1.491930038E-1,8.051200211E-2,3.339763727E-1
1.344303549E0,8.910200000E-2,-4.119459987E-1,-2.116059959E-1,4.716097642E-1
1.349300173E0,-3.113299906E-1,1.223009974E-1,-1.674930006E-1,3.740826142E-1
1.354296482E0,8.175300062E-2,1.673319936E-1,1.079270020E-1,2.152481985E-1
1.359293014E0,1.398860067E-1,-1.175350025E-1,-6.021999940E-2,1.923772856E-1
1.364289400E0,-1.356099993E-1,4.586799815E-2,-8.882500231E-2,1.684750017E-1
1.369285951E0,5.579699948E-2,1.461999957E-3,-4.087299854E-2,6.918124460E-2
1.374282261E0,8.110000053E-4,-1.290300023E-2,-3.615999967E-2,3.840170194E-2
1.379278643E0,-7.111400366E-2,3.848699853E-2,-6.006800011E-2,1.007304086E-1
1.384275197E0,9.563200176E-2,-3.397800028E-2,-3.133099899E-2,1.062149507E-1
1.389271583E0,-7.105000317E-2,3.368299827E-2,-7.433000021E-3,7.898035713E-2
1.394268129E0,-1.662099920E-2,2.097999910E-3,-1.151579991E-1,1.163702023E-1
1.399264515E0,1.548739970E-1,-4.074599966E-2,2.373600006E-2,1.618937588E-1
1.404260819E0,-1.557600051E-1,5.835400149E-2,-3.144000098E-2,1.692774124E-1
1.409257356E0,-2.436999977E-2,1.741600037E-2,-1.151710004E-1,1.190024087E-1
1.414253742E0,1.913239956E-1,-5.778099969E-2,-1.699700020E-2,2.005801915E-1
1.419250283E0,-2.459399961E-2,2.308999887E-3,4.513800144E-2,5.145517925E-2
1.424246669E0,-1.739909947E-1,6.165200099E-2,-6.498999894E-2,1.956975611E-1
1.429243211E0,-5.127999932E-3,2.050000057E-2,-1.343369931E-1,1.359888750E-1
1.434239597E0,1.449269950E-1,-3.816499934E-2,-6.491500139E-2,1.633228657E-1
1.439235920E0,6.801799685E-2,-2.979199961E-2,2.597800083E-2,7.866935657E-2
1.444232534E0,-7.501000166E-2,8.302999660E-3,2.355000004E-2,7.905721127E-2
1.449229072E0,-9.339399636E-2,2.867599949E-2,-6.259299815E-2,1.160285953E-1
1.454225382E0,5.640000105E-3,1.440900005E-2,-1.247859970E-1,1.257416953E-1
1.459221766E0,6.823799759E-2,-5.441000219E-3,-9.367699921E-2,1.160233122E-1
1.464218303E0,3.689400107E-2,-6.994999945E-3,-7.540000137E-3,3.830076946E-2
1.469214703E0,-2.088199928E-2,-1.779000042E-3,2.355499938E-2,3.152872866E-2
1.474211011E0,-3.836600110E-2,7.588000037E-3,-1.712699980E-2,4.269498691E-2
